,PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA,c_fname,c_lname,gender,probability,count,scholar_id,citedby
21,J,"Akkerman, HB; Blom, PWM; de Leeuw, DM; de Boer, B",,,,"Akkerman, HB; Blom, PWM; de Leeuw, DM; de Boer, B",,,Towards molecular electronics with large-area molecular junctions,NATURE,,,English,Article,,,,,,,SELF-ASSEMBLED MONOLAYERS; CONDUCTANCE; TRANSPORT; CONTACT; METALS,"Electronic transport through single molecules has been studied extensively by academic(1-8) and industrial(9,10) research groups. Discrete tunnel junctions, or molecular diodes, have been reported using scanning probes(11,12), break junctions(13,14), metallic crossbars(6) and nanopores(8,15). For technological applications, molecular tunnel junctions must be reliable, stable and reproducible. The conductance per molecule, however, typically varies by many orders of magnitude(5). Self-assembled monolayers (SAMs) may offer a promising route to the fabrication of reliable devices, and charge transport through SAMs of alkanethiols within nanopores is well understood, with non-resonant tunnelling dominating the transport mechanism(8). Unfortunately, electrical shorts in SAMs are often formed upon vapour deposition of the top electrode(16-18), which limits the diameter of the nanopore diodes to about 45 nm. Here we demonstrate a method to manufacture molecular junctions with diameters up to 100 mu m with high yields (>95 per cent). The junctions show excellent stability and reproducibility, and the conductance per unit area is similar to that obtained for benchmark nanopore diodes. Our technique involves processing the molecular junctions in the holes of a lithographically patterned photoresist, and then inserting a conducting polymer interlayer between the SAM and the metal top electrode. This simple approach is potentially low-cost and could pave the way for practical molecular electronics.","Univ Groningen, Mat Sci Ctr Plus, NL-9747 AG Groningen, Netherlands; Philips Res Labs, NL-5656 AA Eindhoven, Netherlands","Akkerman, HB (reprint author), Univ Groningen, Mat Sci Ctr Plus, Nijenborgh 4, NL-9747 AG Groningen, Netherlands.",b.de.boer@rug.nl,"Akkerman, Hylke/C-3008-2008",,,,,23,413,419,13,163,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,1476-4687,,NATURE,Nature,4-May,2006,441,7089,,,,,69,72,,10.1038/nature04699,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600033,16672966.0,No,,,11/20/17,b,de boer,male,0.65,40,na,na
22,J,"Vecchi, GA; Soden, BJ; Wittenberg, AT; Held, IM; Leetmaa, A; Harrison, MJ",,,,"Vecchi, GA; Soden, BJ; Wittenberg, AT; Held, IM; Leetmaa, A; Harrison, MJ",,,Weakening of tropical Pacific atmospheric circulation due to anthropogenic forcing,NATURE,,,English,Article,,,,,,,COUPLED CLIMATE MODELS; SEA-SURFACE TEMPERATURE; LONG-TERM CHANGES; EL-NINO; WALKER; TRENDS; ENSO,"Since the mid-nineteenth century the Earth's surface has warmed(1-3), and models indicate that human activities have caused part of the warming by altering the radiative balance of the atmosphere(1,3). Simple theories suggest that global warming will reduce the strength of the mean tropical atmospheric circulation(4,5). An important aspect of this tropical circulation is a large-scale zonal (east-west) overturning of air across the equatorial Pacific Ocean-driven by convection to the west and subsidence to the east-known as the Walker circulation(6). Here we explore changes in tropical Pacific circulation since the mid-nineteenth century using observations and a suite of global climate model experiments. Observed Indo-Pacific sea level pressure reveals a weakening of the Walker circulation. The size of this trend is consistent with theoretical predictions, is accurately reproduced by climate model simulations and, within the climate models, is largely due to anthropogenic forcing. The climate model indicates that the weakened surface winds have altered the thermal structure and circulation of the tropical Pacific Ocean. These results support model projections of further weakening of tropical atmospheric circulation during the twenty-first century(4,5,7).","NOAA, Geophys Fluid Dynam Lab, Princeton, NJ 08540 USA; Univ Miami, Rosenstiel Sch Marine & Atmospher Sci, Miami, FL 33149 USA","Vecchi, GA (reprint author), NOAA, Geophys Fluid Dynam Lab, Princeton, NJ 08540 USA.",Gabriel.A.Vecchi@noaa.gov,"Vecchi, Gabriel/A-2413-2008; Wittenberg, Andrew/G-9619-2013","Vecchi, Gabriel/0000-0002-5085-224X; Wittenberg, Andrew/0000-0003-1680-8963",,,,30,495,514,5,125,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,1476-4687,,NATURE,Nature,4-May,2006,441,7089,,,,,73,76,,10.1038/nature04744,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600034,16672967.0,No,,,11/20/17,mj,harrison,female,0.64,110,na,na
23,J,"Zhu, M; Yu, XB; Wang, W; Zhao, WJ; Jia, LT",,,,"Zhu, M; Yu, XB; Wang, W; Zhao, WJ; Jia, LT",,,A primitive fish provides key characters bearing on deep osteichthyan phylogeny,NATURE,,,English,Article,,,,,,,LUNGFISH; AUSTRALIA; COSMINE,"Osteichthyans, or bony vertebrates, include actinopterygians (teleosts and their relatives) and sarcopterygians (coelacanths, lungfishes and tetrapods). Despite features found in basal actinopterygians (for example, Dialipina and Ligulalepis)(1-3) and basal sarcopterygians (for example, Psarolepis and Achoania)(4,5), the morphological gap between the two lineages remains wide and how sarcopterygians developed a dermal surface covering known as cosmine (composed of a pore-canal network and a single layer of odontodes and enamel) is still poorly known(6-10). Here we describe a primitive fossil fish, Meemannia eos gen. et sp. nov., that possesses an actinopterygian-like skull roof and a cosmine-like dermal surface combining a pore-canal network (found in various fossil sarcopterygians) with superimposed layers of odontodes and enamel (previously known in actinopterygians and some acanthodians(11-13)). This 405-million-year-old fish from the Lower Devonian of Yunnan (China) demonstrates that cosmine in many fossil sarcopterygians arose step by step through the acquisition of a pore-canal network followed by the subsequently developed ability to resorb previous generations of odontodes and enamel. Meemannia provides key characters for studying deep osteichthyan phylogeny and indicates a possible morphotype for the common ancestor of actinopterygians and sarcopterygians.","Chinese Acad Sci, Inst Vertebrate Paleontol & Paleoanthropol, Beijing 100044, Peoples R China; Kean Univ, Dept Biol Sci, Union, NJ 07083 USA","Zhu, M (reprint author), Chinese Acad Sci, Inst Vertebrate Paleontol & Paleoanthropol, POB 643, Beijing 100044, Peoples R China.",zhumin@ivpp.ac.cn,"Yu, Xiaobo/G-7160-2011; Zhu, Min/E-8728-2012","Zhu, Min/0000-0002-4786-0898; Yu, Xiaobo/0000-0001-9600-7888",,,,30,52,54,0,14,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,77,80,,10.1038/nature04563,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600035,16672968.0,No,,,11/20/17,lt,jia,na,na,na,na,na
24,J,"Both, C; Bouwhuis, S; Lessells, CM; Visser, ME",,,,"Both, C; Bouwhuis, S; Lessells, CM; Visser, ME",,,Climate change and population declines in a long-distance migratory bird,NATURE,,,English,Article,,,,,,,TIT PARUS-MAJOR; LIFE-HISTORY TRAITS; FICEDULA-HYPOLEUCA; AVIAN REPRODUCTION; WINTER MOTH; PHENOLOGY; TEMPERATURE; SONGBIRDS; RESPONSES; MIGRANT,"Phenological responses to climate change differ across trophic levels(1-3), which may lead to birds failing to breed at the time of maximal food abundance. Here we investigate the population consequences of such mistiming in the migratory pied flycatcher, Ficedula hypoleuca(4). In a comparison of nine Dutch populations, we find that populations have declined by about 90% over the past two decades in areas where the food for provisioning nestlings peaks early in the season and the birds are currently mistimed. In areas with a late food peak, early-breeding birds still breed at the right time, and there is, at most, a weak population decline. If food phenology advances further, we also predict population declines in areas with a late food peak, as in these areas adjustment to an advanced food peak is insufficient(4). Mistiming as a result of climate change is probably a widespread phenomenon(1), and here we provide evidence that it can lead to population declines.","NIOO KNAW, Netherlands Inst Ecol, NL-6666 ZG Heteren, Netherlands; Univ Groningen, Anim Ecol Grp, Ctr Ecol & Evolut Studies, NL-9750 AA Haren, Netherlands","Both, C (reprint author), NIOO KNAW, Netherlands Inst Ecol, POB 40, NL-6666 ZG Heteren, Netherlands.",C.Both@rug.nl,"Visser, Marcel/A-9151-2009; Lessells, C.M./B-3891-2011; Both, Christiaan/E-6459-2011; Bouwhuis, Sandra/H-5270-2011","Visser, Marcel/0000-0002-1456-1939; Lessells, C.M./0000-0002-7004-1954; Bouwhuis, Sandra/0000-0003-4023-1578; van der Heijden, Marianne/0000-0002-0795-3619",,,,28,628,667,35,539,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,81,83,,10.1038/nature04539,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600036,16672969.0,No,,,11/20/17,me,visser,na,na,na,na,na
25,J,"Qvarnstrom, A; Brommer, JE; Gustafsson, L",,,,"Qvarnstrom, A; Brommer, JE; Gustafsson, L",,,Testing the genetics underlying the co-evolution of mate choice and ornament in the wild,NATURE,,,English,Article,,,,,,,SECONDARY SEXUAL CHARACTER; COLLARED FLYCATCHER; MATING PREFERENCES; FEMALE PREFERENCE; MALE COMPETITION; BADGE SIZE; SELECTION; EVOLUTION; FITNESS; HERITABILITY,"One of the most debated questions in evolutionary biology is whether female choice of males with exaggerated sexual displays can evolve as a correlated response to selection acting on genes coding for male attractiveness or high overall viability. To date, empirical studies have provided support for parts of this scenario(1), but evidence for all key genetic components in a natural population is lacking. Here we use animal-model quantitative genetic analysis(2,3) on data from over 8,500 collared flycatchers (Ficedula albicollis) followed for 24 years to quantify all of the key genetic requirements of both fisherian(4,5) and 'good-genes' models(6,7) on sexual selection in the wild. We found significant additive genetic variances of all the main components: male ornament (forehead patch size), female mate choice for this ornament, male fitness and female fitness. However, when the necessary genetic correlations between these components were taken into account, the estimated strength of indirect sexual selection on female mate choice was negligible. Our results show that the combined effect of environmental influences on several components reduces the potential for indirect sexual selection in the wild. This study provides insight into the field of sexual selection by showing that genes coding for mate choice for an ornament probably evolve by their own pathways instead of 'hitchhiking' with genes coding for the ornament.","Uppsala Univ, Dept Ecol & Evolut, SE-75236 Uppsala, Sweden; Univ Helsinki, Bird Ecol Unit, Dept Biol & Environm Sci, FI-00014 Helsinki, Finland","Qvarnstrom, A (reprint author), Uppsala Univ, Dept Ecol & Evolut, Norbyvagen 18D, SE-75236 Uppsala, Sweden.",,"Brommer, Jon/C-3613-2008; Gustafsson, Lars/A-7634-2012","Brommer, Jon/0000-0002-2435-2612; Gustafsson, Lars/0000-0001-6566-2863; Qvarnstrom, Anna/0000-0002-1178-4053",,,,30,147,148,0,74,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,84,86,,10.1038/nature04564,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600037,16672970.0,No,,,11/20/17,l,gustafsson,female,0.58,24,na,na
26,J,"Bejerano, G; Lowe, CB; Ahituv, N; King, B; Siepel, A; Salama, SR; Rubin, EM; Kent, WJ; Haussler, D",,,,"Bejerano, G; Lowe, CB; Ahituv, N; King, B; Siepel, A; Salama, SR; Rubin, EM; Kent, WJ; Haussler, D",,,A distal enhancer and an ultraconserved exon are derived from a novel retroposon,NATURE,,,English,Article,,,,,,,GENOME; ELEMENTS; MOTOR; EXPRESSION; VERTEBRATE; PROTEINS; MOUSE; GENE; RNAS,"Hundreds of highly conserved distal cis-regulatory elements have been characterized so far in vertebrate genomes(1). Many thousands more are predicted on the basis of comparative genomics(2,3). However, in stark contrast to the genes that they regulate, in invertebrates virtually none of these regions can be traced by using sequence similarity, leaving their evolutionary origins obscure. Here we show that a class of conserved, primarily non-coding regions in tetrapods originated from a previously unknown short interspersed repetitive element (SINE) retroposon family that was active in the Sarcopterygii (lobe-finned fishes and terrestrial vertebrates) in the Silurian period at least 410 million years ago (ref. 4), and seems to be recently active in the 'living fossil' Indonesian coelacanth, Latimeria menadoensis. Using a mouse enhancer assay we show that one copy, 0.5 million bases from the neuro-developmental gene ISL1, is an enhancer that recapitulates multiple aspects of Isl1 expression patterns. Several other copies represent new, possibly regulatory, alternatively spliced exons in the middle of pre-existing Sarcopterygian genes. One of these, a more than 200-base-pair ultraconserved region(5), 100% identical in mammals, and 80% identical to the coelacanth SINE, contains a 31-amino-acid-residue alternatively spliced exon of the messenger RNA processing gene PCBP2 (ref. 6). These add to a growing list of examples(7) in which relics of transposable elements have acquired a function that serves their host, a process termed 'exaptation'(8), and provide an origin for at least some of the many highly conserved vertebrate-specific genomic sequences.","Univ Calif Santa Cruz, Ctr Biomol Sci & Engn, Santa Cruz, CA 95064 USA; DOE Joint Genome Inst, Walnut Creek, CA 94598 USA; Univ Calif Berkeley, Lawrence Berkeley Lab, Genom Div, Berkeley, CA 94720 USA; Univ Calif Santa Cruz, Howard Hughes Med Inst, Santa Cruz, CA 95064 USA","Bejerano, G (reprint author), Univ Calif Santa Cruz, Ctr Biomol Sci & Engn, Santa Cruz, CA 95064 USA.",jill@soe.ucsc.edu,,"Ahituv, Nadav/0000-0002-7434-8144; Siepel, Adam/0000-0002-3557-7219",,,,30,306,312,2,34,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,1476-4687,,NATURE,Nature,4-May,2006,441,7089,,,,,87,90,,10.1038/nature04696,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600038,16625209.0,No,,,11/20/17,d,haussler,male,0.79,43,na,na
27,J,"Kwok, TCY; Ricker, N; Fraser, R; Chan, AW; Burns, A; Stanley, EF; McCourt, P; Cutler, SR; Roy, PJ",,,,"Kwok, TCY; Ricker, N; Fraser, R; Chan, AW; Burns, A; Stanley, EF; McCourt, P; Cutler, SR; Roy, PJ",,,A small-molecule screen in C-elegans yields a new calcium channel antagonist,NATURE,,,English,Article,,,,,,,NEMATODE CAENORHABDITIS-ELEGANS; EGG-LAYING BEHAVIOR; SEROTONIN; MORPHOGENESIS; IMIPRAMINE; DOPAMINE; EGL-19; STATES; CCA-1,"Small-molecule inhibitors of protein function are powerful tools for biological analysis(1) and can lead to the development of new drugs. However, a major bottleneck in generating useful small-molecule tools is target identification. Here we show that Caenorhabditis elegans can provide a platform for both the discovery of new bioactive compounds and target identification. We screened 14,100 small molecules for bioactivity in wild-type worms and identified 308 compounds that induce a variety of phenotypes. One compound that we named nemadipine-A induces marked defects in morphology and egg-laying. Nemadipine-A resembles a class of widely prescribed anti-hypertension drugs called the 1,4-dihydropyridines (DHPs) that antagonize the alpha(1)-subunit of L-type calcium channels(2,3). Through a genetic suppressor screen, we identified egl-19 as the sole candidate target of nemadipine-A, a conclusion that is supported by several additional lines of evidence. egl-19 encodes the only L-type calcium channel alpha(1)-subunit in the C. elegans genome(4,5). We show that nemadipine-A can also antagonize vertebrate L-type calcium channels, demonstrating that worms and vertebrates share the orthologous protein target. Conversely, FDA-approved DHPs fail to elicit robust phenotypes, making nemadipine-A a unique tool to screen for genetic interactions with this important class of drugs. Finally, we demonstrate the utility of nemadipine- A by using it to reveal redundancy among three calcium channels in the egg-laying circuit. Our study demonstrates that C. elegans enables rapid identification of new small-molecule tools and their targets.","Univ Toronto, Dept Med Genet & Microbiol, Toronto, ON M5S 3E1, Canada; Univ Toronto, Terrence Donnelly Ctr Cellular & Biomol Res, Toronto, ON M5S 3E1, Canada; Univ Toronto, Dept Bot, Toronto, ON M5S 3B2, Canada; Univ Toronto, Collaborat Program Dev Biol, Toronto, ON M5S 3G5, Canada; Univ Toronto, Dept Physiol, Toronto, ON M5T 2S8, Canada; Univ Toronto, Toronto Western Res Inst, Toronto, ON M5T 2S8, Canada","Roy, PJ (reprint author), Univ Toronto, Dept Med Genet & Microbiol, 160 Coll St, Toronto, ON M5S 3E1, Canada.",peter.roy@utoronto.ca,"Cutler, Sean/D-6617-2011",,,,,28,163,178,2,27,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,91,95,,10.1038/nature04657,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600039,16672971.0,No,,,11/20/17,pj,roy,male,0.9,117,na,na
28,J,"Vert, G; Chory, J",,,,"Vert, G; Chory, J",,,Downstream nuclear events in brassinosteroid signalling,NATURE,,,English,Article,,,,,,,GENE-EXPRESSION; TRANSCRIPTION FACTOR; BETA-CATENIN; ARABIDOPSIS; KINASE; RECEPTOR; GROWTH; PATHWAY; BZR1; TRANSDUCTION,"Brassinosteroids (BRs) are steroid hormones that control many aspects of plant growth and development(1,2). BRs bind to the plasma membrane receptor kinase BRI1, and act through a signalling pathway that involves a glycogen synthase kinase-3-like kinase (BIN2) and a serine/threonine phosphatase (BSU1)(3-5). Previous models proposed that BIN2 negatively regulates BR signalling by controlling the stability and subcellular localization of the related transcription factors BES1 and BZR1 by phosphorylation, in a manner reminiscent of the canonical Wnt signalling pathway of metazoans(6-9). Here we present strong evidence for a different mode of regulation of BR signalling. We show that BES1 is localized constitutively to the nucleus, where its activity is modulated by nuclear-localized BIN2 kinase. BIN2-mediated phosphorylation of BES1 inhibits its DNA-binding activity on BR-responsive target promoters and its transcriptional activity through impaired multimerization. Our observations demonstrate that phosphorylation-dependent inhibition of DNA binding and trans-activation is the key primary mechanism of BES1 regulation.","Salk Inst Biol Studies, Plant Biol Lab, La Jolla, CA 92037 USA; Salk Inst Biol Studies, Howard Hughes Med Inst, La Jolla, CA 92037 USA","Chory, J (reprint author), Salk Inst Biol Studies, Plant Biol Lab, 10010 N Torrey Pines Rd, La Jolla, CA 92037 USA.",chory@salk.edu,,"Vert, Greg/0000-0002-0844-9991",,,,27,180,193,4,34,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,96,100,,10.1038/nature04681,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600040,16672972.0,No,,,11/20/17,j,chory,male,0.83,122,na,na
29,J,"Kato, H; Takeuchi, O; Sato, S; Yoneyama, M; Yamamoto, M; Matsui, K; Uematsu, S; Jung, A; Kawai, T; Ishii, KJ; Yamaguchi, O; Otsu, K; Tsujimura, T; Koh, CS; Sousa, CRE; Matsuura, Y; Fujita, T; Akira, S",,,,"Kato, H; Takeuchi, O; Sato, S; Yoneyama, M; Yamamoto, M; Matsui, K; Uematsu, S; Jung, A; Kawai, T; Ishii, KJ; Yamaguchi, O; Otsu, K; Tsujimura, T; Koh, CS; Sousa, CRE; Matsuura, Y; Fujita, T; Akira, S",,,Differential roles of MDA5 and RIG-I helicases in the recognition of RNA viruses,NATURE,,,English,Article,,,,,,,DOUBLE-STRANDED-RNA; NF-KAPPA-B; IFN-BETA; ANTIVIRAL RESPONSE; SIGNALING PATHWAY; VIRAL REPLICATION; IMMUNE-RESPONSES; ADAPTER PROTEIN; INTERFERON; ACTIVATION,"The innate immune system senses viral infection by recognizing a variety of viral components (including double-stranded (ds) RNA) and triggers antiviral responses(1,2). The cytoplasmic helicase proteins RIG-I (retinoic-acid-inducible protein I, also known as Ddx58) and MDA5 (melanoma-differentiation-associated gene 5, also known as Ifih1 or Helicard) have been implicated in viral dsRNA recognition(3-7). In vitro studies suggest that both RIG-I and MDA5 detect RNA viruses and polyinosine-polycytidylic acid (poly(I:C)), a synthetic dsRNA analogue(3). Although a critical role for RIG-I in the recognition of several RNA viruses has been clarified(8), the functional role of MDA5 and the relationship between these dsRNA detectors in vivo are yet to be determined. Here we use mice deficient in MDA5 (MDA5(-/-)) to show that MDA5 and RIG-I recognize different types of dsRNAs: MDA5 recognizes poly(I:C), and RIG-I detects in vitro transcribed dsRNAs. RNA viruses are also differentially recognized by RIG-I and MDA5. We find that RIG-I is essential for the production of interferons in response to RNA viruses including paramyxo-viruses, influenza virus and Japanese encephalitis virus, whereas MDA5 is critical for picornavirus detection. Furthermore, RIG-I-/- and MDA5(-/-) mice are highly susceptible to infection with these respective RNA viruses compared to control mice. Together, our data show that RIG-I and MDA5 distinguish different RNA viruses and are critical for host antiviral responses.","Osaka Univ, Dept Host Def, Suita, Osaka 5650871, Japan; Osaka Univ, Dept Mol Virol, Microbial Dis Res Inst, Suita, Osaka 5650871, Japan; Japan Sci & Technol Agcy, ERATO, Suita, Osaka 5650871, Japan; Kyoto Univ, Dept Genet & Mol Biol, Inst Virus Res, Sakyo Ku, Kyoto 6068507, Japan; Osaka Univ, Grad Sch Med, Dept Cardiovasc Med, Suita, Osaka 5650871, Japan; Hyogo Med Univ, Dept Pathol, Nishinomiya, Hyogo 6638501, Japan; Shinshu Univ, Sch Allied Med Sci, Dept Med Technol, Matsumoto, Nagano 3908621, Japan; Lincolns Inn Fields Labs, Immunobiol Lab, Canc Res UK London Res Inst, London WC2A 3PX, England","Akira, S (reprint author), Osaka Univ, Dept Host Def, 3-1 Yamadaoka, Suita, Osaka 5650871, Japan.",sakira@biken.osaka-u.ac.jp,"Akira, Shizuo/C-3134-2009; Takeuchi, Osamu/D-6007-2011; Ishii, Ken/B-1685-2012; Yoneyama, Mitsutoshi/D-8244-2017","Ishii, Ken/0000-0002-6728-3872; Yoneyama, Mitsutoshi/0000-0001-9512-0408; Reis e Sousa, Caetano/0000-0001-7392-2119",,,,28,1942,2055,12,195,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,101,105,,10.1038/nature04734,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600041,16625202.0,No,,,11/20/17,s,akira,male,0.67,42,na,na
30,J,"Ngo, VN; Davis, RE; Lamy, L; Yu, X; Zhao, H; Lenz, G; Lam, LT; Dave, S; Yang, LM; Powell, J; Staudt, LM",,,,"Ngo, VN; Davis, RE; Lamy, L; Yu, X; Zhao, H; Lenz, G; Lam, LT; Dave, S; Yang, LM; Powell, J; Staudt, LM",,,A loss-of-function RNA interference screen for molecular targets in cancer,NATURE,,,English,Article,,,,,,,NF-KAPPA-B; CELL LYMPHOMA; HODGKIN LYMPHOMA; GENETIC SCREEN; MALT LYMPHOMA; ACTIVATION; BCL10; CARMA1; KINASE; TUMORIGENICITY,"The pursuit of novel therapeutic agents in cancer relies on the identification and validation of molecular targets. Hallmarks of cancer include self-sufficiency in growth signals and evasion from apoptosis(1); genes that regulate these processes may be optimal for therapeutic attack. Here we describe a loss-of-function screen for genes required for the proliferation and survival of cancer cells using an RNA interference library. We used a doxycycline-inducible retroviral vector for the expression of small hairpin RNAs (shRNAs) to construct a library targeting 2,500 human genes. We used retroviral pools from this library to infect cell lines representing two distinct molecular subgroups of diffuse large B-cell lymphoma (DLBCL), termed activated B-cell-like DLBCL and germinal centre B-cell-like DLBCL. Each vector was engineered to contain a unique 60-base-pair 'bar code', allowing the abundance of an individual shRNA vector within a population of transduced cells to be measured using microarrays of the bar-code sequences. We observed that a subset of shRNA vectors was depleted from the transduced cells after three weeks in culture only if shRNA expression was induced. In activated B-cell-like DLBCL cells, but not germinal centre B-cell-like DLBCL cells, shRNAs targeting the NF-kappa B pathway were depleted, in keeping with the essential role of this pathway in the survival of activated B-cell-like DLBCL. This screen uncovered CARD11 as a key upstream signalling component responsible for the constitutive I kappa B kinase activity in activated B-cell-like DLBCL. The methodology that we describe can be used to establish a functional taxonomy of cancer and help reveal new classes of therapeutic targets distinct from known oncogenes.","NCI, Metab Branch, Ctr Canc Res, NIH, Bethesda, MD 20892 USA; CIT, Bioinformat & Mol Anal Sect, Computat Biosci & Engn Lab, NIH, Bethesda, MD 20892 USA","Staudt, LM (reprint author), NCI, Metab Branch, Ctr Canc Res, NIH, Bethesda, MD 20892 USA.",lstaudt@mail.nih.gov,"Lenz, Georg/I-6844-2012",,Intramural NIH HHS,,,30,395,414,3,33,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,106,110,,10.1038/nature04687,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600042,16572121.0,No,,,11/20/17,lm,staudt,female,0.71,7,na,na
31,J,"Zimmermann, TS; Lee, ACH; Akinc, A; Bramlage, B; Bumcrot, D; Fedoruk, MN; Harborth, J; Heyes, JA; Jeffs, LB; John, M; Judge, AD; Lam, K; McClintock, K; Nechev, LV; Palmer, LR; Racie, T; Rohl, I; Seiffert, S; Shanmugam, S; Sood, V; Soutschek, J; Toudjarska, I; Wheat, AJ; Yaworski, E; Zedalis, W; Koteliansky, V; Manoharan, M; Vornlocher, HP; MacLachlan, I",,,,"Zimmermann, TS; Lee, ACH; Akinc, A; Bramlage, B; Bumcrot, D; Fedoruk, MN; Harborth, J; Heyes, JA; Jeffs, LB; John, M; Judge, AD; Lam, K; McClintock, K; Nechev, LV; Palmer, LR; Racie, T; Rohl, I; Seiffert, S; Shanmugam, S; Sood, V; Soutschek, J; Toudjarska, I; Wheat, AJ; Yaworski, E; Zedalis, W; Koteliansky, V; Manoharan, M; Vornlocher, HP; MacLachlan, I",,,RNAi-mediated gene silencing in non-human primates,NATURE,,,English,Article,,,,,,,INTERFERING RNA; MODIFIED SIRNAS; PHARMACOKINETICS; CHOLESTEROL; INHIBITION; POTENT; MICE; CELL,"The opportunity to harness the RNA interference (RNAi) pathway to silence disease-causing genes holds great promise for the development of therapeutics directed against targets that are otherwise not addressable with current medicines(1,2). Although there are numerous examples of in vivo silencing of target genes after local delivery of small interfering RNAs (siRNAs)(3-5), there remain only a few reports of RNAi-mediated silencing in response to systemic delivery of siRNA(6-8), and there are no reports of systemic efficacy in non-rodent species. Here we show that siRNAs, when delivered systemically in a liposomal formulation, can silence the disease target apolipoprotein B (ApoB) in non-human primates. APOB-specific siRNAs were encapsulated in stable nucleic acid lipid particles (SNALP) and administered by intravenous injection to cynomolgus monkeys at doses of 1 or 2.5 mg kg(-1). A single siRNA injection resulted in dose-dependent silencing of APOB messenger RNA expression in the liver 48 h after administration, with maximal silencing of >90%. This silencing effect occurred as a result of APOB mRNA cleavage at precisely the site predicted for the RNAi mechanism. Significant reductions in ApoB protein, serum cholesterol and low-density lipoprotein levels were observed as early as 24 h after treatment and lasted for 11 days at the highest siRNA dose, thus demonstrating an immediate, potent and lasting biological effect of siRNA treatment. Our findings show clinically relevant RNAi-mediated gene silencing in non-human primates, supporting RNAi therapeutics as a potential new class of drugs.","Alnylam Pharmaceut Inc, Cambridge, MA 02142 USA; Protiva Biotherapeut Inc, Burnaby, BC V5G 4Y1, Canada; Alnylam Europe AG, D-95326 Kulmbach, Germany","Zimmermann, TS (reprint author), Alnylam Pharmaceut Inc, 300 3rd St, Cambridge, MA 02142 USA.",tzimmermann@alnylam.com; ian@protivabio.com,,,,,,19,893,939,8,118,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,111,114,,10.1038/nature04688,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600043,16565705.0,No,,,11/20/17,i,maclachlan,na,na,na,na,na
