PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Rejec, T; Meir, Y",,,,"Rejec, Tomaz; Meir, Yigal",,,Magnetic impurity formation in quantum point contacts,NATURE,,,English,Article,,,,,,,DIMENSIONAL ELECTRON-GAS; CONDUCTANCE; DOTS,"A quantum point contact (QPC) is a narrow constriction between two wider electron reservoirs, and is the standard building block of sub-micrometre devices such as quantum dots and qubits ( the proposed basic elements of quantum computers). The conductance through a QPC changes as a function of its width in integer steps of G(0) = 2e(2)/h ( where e is the charge on an electron, and h is Planck's constant), signalling the quantization of its transverse modes(1,2). But measurements of these conductance steps also reveal an additional shoulder at a value around 0.7 G(0) (refs 1 - 4), an observation that has remained a puzzle for more than a decade. It has recently been suggested(5,6) that this phenomenon can be explained by the existence of a magnetic 'impurity' in the QPC at low electron densities. Here we present extensive numerical density-functional calculations that reveal the formation of an electronic state with a spin-1/2 magnetic moment in the channel under very general conditions. In addition, we show that such an impurity will also form at large magnetic fields, for a specific value of the field, and sometimes even at the opening of the second transverse mode in the QPC. Beyond explaining the source of the '0.7 anomaly', these results may have far-reaching implications for spin-filling of electronic states in quantum dots and for the dephasing of quantum information stored in semiconductor qubits.","Ben Gurion Univ Negev, Dept Phys, IL-84105 Beer Sheva, Israel; Ben Gurion Univ Negev, Ilse Katz Ctr Meso & Nano Scale Sci & Technol, IL-84105 Beer Sheva, Israel","Rejec, T (reprint author), Ben Gurion Univ Negev, Dept Phys, IL-84105 Beer Sheva, Israel.",tomaz.rejec@ijs.si,,,,,,20,121,121,0,15,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,1476-4687,,NATURE,Nature,24-Aug,2006,442,7105,,,,,900,903,,10.1038/nature05054,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,076LT,WOS:000239960500033,16929294,No,,,11/20/17
J,"Venkataraman, L; Klare, JE; Nuckolls, C; Hybertsen, MS; Steigerwald, ML",,,,"Venkataraman, Latha; Klare, Jennifer E.; Nuckolls, Colin; Hybertsen, Mark S.; Steigerwald, Michael L.",,,Dependence of single-molecule junction conductance on molecular conformation,NATURE,,,English,Article,,,,,,,SCANNING-TUNNELING-MICROSCOPY; ELECTRON-TRANSFER; TRANSPORT; BRIDGE; ATOM,"Since it was first suggested(1) that a single molecule might function as an active electronic component, a number of techniques have been developed to measure the charge transport properties of single molecules(2-12). Although scanning tunnelling microscopy observations under high vacuum conditions can allow stable measurements of electron transport, most measurements of a single molecule bonded in a metal - molecule - metal junction exhibit relatively large variations in conductance. As a result, even simple predictions about how molecules behave in such junctions have still not been rigorously tested. For instance, it is well known(13,14) that the tunnelling current passing through a molecule depends on its conformation; but although some experiments have verified this effect(15-18), a comprehensive mapping of how junction conductance changes with molecular conformation is not yet available. In the simple case of a biphenyl - a molecule with two phenyl rings linked by a single C - C bond - conductance is expected to change with the relative twist angle between the two rings, with the planar conformation having the highest conductance. Here we use amine link groups to form single-molecule junctions with more reproducible current - voltage characteristics(19). This allows us to extract average conductance values from thousands of individual measurements on a series of seven biphenyl molecules with different ring substitutions that alter the twist angle of the molecules. We find that the conductance for the series decreases with increasing twist angle, consistent with a cosine-squared relation predicted for transport through pi-conjugated biphenyl systems(13).","Columbia Univ, Dept Phys, New York, NY 10027 USA; Columbia Univ, Dept Chem, New York, NY 10027 USA; Columbia Univ, Dept Appl Phys & Appl Math, New York, NY 10027 USA; Columbia Univ, Ctr Electron Transport Mol Nanostruct, New York, NY 10027 USA","Venkataraman, L (reprint author), Columbia Univ, Dept Phys, 538 W 120th St, New York, NY 10027 USA.",latha@phys.columbia.edu; msh2102@columbia.edu,,"Venkataraman, Latha/0000-0002-6957-6089; Hybertsen, Mark S/0000-0003-3596-9754",,,,28,789,793,18,240,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Aug,2006,442,7105,,,,,904,907,,10.1038/nature05037,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,076LT,WOS:000239960500034,16929295,No,,,11/20/17
J,"Ohmoto, H; Watanabe, Y; Ikemi, H; Poulson, SR; Taylor, BE",,,,"Ohmoto, Hiroshi; Watanabe, Yumiko; Ikemi, Hiroaki; Poulson, Simon R.; Taylor, Bruce E.",,,Sulphur isotope evidence for an oxic Archaean atmosphere,NATURE,,,English,Article,,,,,,,FRACTIONATION; MICROPROBE; AUSTRALIA; OXYGEN; CYCLE; RISE,"The presence of mass-independently fractionated sulphur isotopes (MIF-S) in many sedimentary rocks older than similar to 2.4 billion years (Gyr), and the absence of MIF-S in younger rocks, has been considered the best evidence for a dramatic change from an anoxic to oxic atmosphere around 2.4 Gyr ago(1-9). This is because the only mechanism known to produce MIF-S has been ultraviolet photolysis of volcanic sulphur dioxide gas in an oxygen-poor atmosphere. Here we report the absence of MIF-S throughout similar to 100-m sections of 2.76-Gyr-old lake sediments and 2.92-Gyr-old marine shales in the Pilbara Craton, Western Australia. We propose three possible interpretations of the MIF-S geologic record: ( 1) the level of atmospheric oxygen fluctuated greatly during the Archaean era; ( 2) the atmosphere has remained oxic since similar to 3.8 Gyr ago, and MIF-S in sedimentary rocks represents times and regions of violent volcanic eruptions that ejected large volumes of sulphur dioxide into the stratosphere; or ( 3) MIF-S in rocks was mostly created by non-photochemical reactions during sediment diagenesis, and thus is not linked to atmospheric chemistry.","Penn State Univ, NASA Astrobiol Inst, University Pk, PA 16802 USA; Penn State Univ, Dept Geosci, University Pk, PA 16802 USA; Kyushu Univ, Inst Technol, Fukuoka 8128581, Japan; Univ Nevada, Dept Geol Sci & Engn, Reno, NV 89557 USA; Geol Survey Canada, Ottawa, ON K1A 0E8, Canada","Ohmoto, H (reprint author), Penn State Univ, NASA Astrobiol Inst, University Pk, PA 16802 USA.",ohmoto@geosc.psu.edu,"U-ID, Kyushu/C-5291-2016",,,,,28,128,129,3,65,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Aug,2006,442,7105,,,,,908,911,,10.1038/nature05044,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,076LT,WOS:000239960500035,16929296,No,,,11/20/17
J,"Bernhard, H; Fischbacher, U; Fehr, E",,,,"Bernhard, Helen; Fischbacher, Urs; Fehr, Ernst",,,Parochial altruism in humans,NATURE,,,English,Article,,,,,,,INDIRECT RECIPROCITY; SOCIAL NORMS; EVOLUTION; PUNISHMENT; ENFORCEMENT; BEHAVIOR,"Social norms and the associated altruistic behaviours are decisive for the evolution of human cooperation(1-9) and the maintenance of social order(10), and they affect family life, politics(11) and economic interactions(12). However, as altruistic norm compliance and norm enforcement often emerge in the context of inter-group conflicts(13,14), they are likely to be shaped by parochialism(15) - a preference for favouring the members of one's ethnic, racial or language group. We have conducted punishment experiments(16), which allow 'impartial' observers to punish norm violators, with indigenous groups in Papua New Guinea. Here we show that these experiments confirm the prediction of parochialism. We found that punishers protect ingroup victims - who suffer from a norm violation - much more than they do outgroup victims, regardless of the norm violator's group affiliation. Norm violators also expect that punishers will be lenient if the latter belong to their social group. As a consequence, norm violations occur more often if the punisher and the norm violator belong to the same group. Our results are puzzling for evolutionary multi-level selection theories based on selective group extinction(2-5) as well as for theories of individual selection(17-19); they also indicate the need to explicitly examine the interactions between individuals stemming from different groups in evolutionary models.","Univ Zurich, Inst Empir Res Econ, CH-8006 Zurich, Switzerland; Coll Helveticum, CH-8092 Zurich, Switzerland","Fehr, E (reprint author), Univ Zurich, Inst Empir Res Econ, Blumlisalpstr 10, CH-8006 Zurich, Switzerland.",fiba@iew.unizh.ch; efehr@iew.unizh.ch,"Fischbacher, Urs/H-2693-2014","Fischbacher, Urs/0000-0002-5115-8815",,,,33,230,234,3,91,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Aug,2006,442,7105,,,,,912,915,,10.1038/nature04981,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,076LT,WOS:000239960500036,16929297,No,,,11/20/17
J,"Baker, M; Mackenzie, IR; Pickering-Brown, SM; Gass, J; Rademakers, R; Lindholm, C; Snowden, J; Adamson, J; Sadovnick, AD; Rollinson, S; Cannon, A; Dwosh, E; Neary, D; Melquist, S; Richardson, A; Dickson, D; Berger, Z; Eriksen, J; Robinson, T; Zehr, C; Dickey, CA; Crook, R; McGowan, E; Mann, D; Boeve, B; Feldman, H; Hutton, M",,,,"Baker, Matt; Mackenzie, Ian R.; Pickering-Brown, Stuart M.; Gass, Jennifer; Rademakers, Rosa; Lindholm, Caroline; Snowden, Julie; Adamson, Jennifer; Sadovnick, A. Dessa; Rollinson, Sara; Cannon, Ashley; Dwosh, Emily; Neary, David; Melquist, Stacey; Richardson, Anna; Dickson, Dennis; Berger, Zdenek; Eriksen, Jason; Robinson, Todd; Zehr, Cynthia; Dickey, Chad A.; Crook, Richard; McGowan, Eileen; Mann, David; Boeve, Bradley; Feldman, Howard; Hutton, Mike",,,Mutations in progranulin cause tau-negative frontotemporal dementia linked to chromosome 17,NATURE,,,English,Article,,,,,,,AMYOTROPHIC-LATERAL-SCLEROSIS; GROWTH-FACTOR; INCLUSIONS; DISEASE; EXPRESSION; PRECURSOR; FAMILY; CELLS,"Frontotemporal dementia (FTD) is the second most common cause of dementia in people under the age of 65 years(1). A large proportion of FTD patients ( 35 - 50%) have a family history of dementia, consistent with a strong genetic component to the disease(2). In 1998, mutations in the gene encoding the microtubule-associated protein tau ( MAPT) were shown to cause familial FTD with parkinsonism linked to chromosome 17q21 (FTDP- 17)(3). The neuropathology of patients with defined MAPT mutations is characterized by cytoplasmic neurofibrillary inclusions composed of hyperphosphorylated tau(3,4). However, in multiple FTD families with significant evidence for linkage to the same region on chromosome 17q21 (D17S1787 - D17S806), mutations in MAPT have not been found and the patients consistently lack tauimmunoreactive inclusion pathology(5-12). In contrast, these patients have ubiquitin (ub)-immunoreactive neuronal cytoplasmic inclusions and characteristic lentiform ub-immunoreactive neuronal intranuclear inclusions(11-13). Here we demonstrate that in these families, FTD is caused by mutations in progranulin (PGRN) that are likely to create null alleles. PGRN is located 1.7 Mb centromeric of MAPT on chromosome 17q21.31 and encodes a 68.5-kDa secreted growth factor involved in the regulation of multiple processes including development, wound repair and inflammation(14). PGRN has also been strongly linked to tumorigenesis(14). Moreover, PGRN expression is increased in activated microglia in many neurodegenerative diseases including Creutzfeldt - Jakob disease, motor neuron disease and Alzheimer's disease(15,16). Our results identify mutations in PGRN as a cause of neurodegenerative disease and indicate the importance of PGRN function for neuronal survival.","Mayo Clin Coll Med, Dept Neurosci, Jacksonville, FL 32224 USA; Univ British Columbia, Dept Med Genet, Vancouver, BC V6T 2B5, Canada; Univ British Columbia, Dept Pathol, Vancouver, BC V6T 2B5, Canada; Univ British Columbia, Div Neurol, Vancouver, BC V6T 2B5, Canada; Univ Manchester, Dept Med, Div Lab & Regenerat Med, Manchester M13 9PT, Lancs, England; Hope Hosp, Greater Manchester Neurosci Ctr, Ctr Clin Neurosci, Salford M6 8HD, Lancs, England; Mayo Clin Coll Med, Dept Neurol, Rochester, MN 55905 USA","Hutton, M (reprint author), Mayo Clin Coll Med, Dept Neurosci, 4500 San Pablo Rd, Jacksonville, FL 32224 USA.",ian.mackenzie@vch.ca; hutton.michael@mayo.edu,"Pickering-Brown, Stuart/D-4008-2009; Dickey, Chad/H-4441-2011; Eriksen, Jason/A-8054-2008","Pickering-Brown, Stuart/0000-0003-1561-6054; Eriksen, Jason/0000-0003-1549-4165; Dickson, Dennis W/0000-0001-7189-7917; Feldman, Howard/0000-0002-9258-4538; Snowden, Julie/0000-0002-3976-4310",Medical Research Council [G0400356],,,31,1018,1038,7,58,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Aug,2006,442,7105,,,,,916,919,,10.1038/nature05016,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,076LT,WOS:000239960500037,16862116,No,,,11/20/17
J,"Cruts, M; Gijselinck, I; van der Zee, J; Engelborghs, S; Wils, H; Pirici, D; Rademakers, R; Vandenberghe, R; Dermaut, B; Martin, JJ; van Duijn, C; Peeters, K; Sciot, R; Santens, P; De Pooter, T; Mattheijssens, M; Van den Broeck, M; Cuijt, I; Vennekens, K; De Deyn, PP; Kumar-Singh, S; Van Broeckhoven, C",,,,"Cruts, Marc; Gijselinck, Ilse; van der Zee, Julie; Engelborghs, Sebastiaan; Wils, Hans; Pirici, Daniel; Rademakers, Rosa; Vandenberghe, Rik; Dermaut, Bart; Martin, Jean-Jacques; van Duijn, Cornelia; Peeters, Karin; Sciot, Raf; Santens, Patrick; De Pooter, Tim; Mattheijssens, Maria; Van den Broeck, Marleen; Cuijt, Ivy; Vennekens, Krist'l; De Deyn, Peter P.; Kumar-Singh, Samir; Van Broeckhoven, Christine",,,Null mutations in progranulin cause ubiquitin-positive frontotemporal dementia linked to chromosome 17q21,NATURE,,,English,Article,,,,,,,VALOSIN-CONTAINING PROTEIN; GROWTH-FACTOR; LOBAR DEGENERATION; PICKS-DISEASE; TAU; INCLUSIONS; EXPRESSION; GRANULIN; FAMILY; GENE,"Frontotemporal dementia (FTD) with ubiquitin-immunoreactive neuronal inclusions ( both cytoplasmic and nuclear) of unknown nature has been linked to a chromosome 17q21 region (FTDU-17) containing MAPT (microtubule-associated protein tau)(1-3). FTDU-17 patients have consistently been shown to lack a tau-immunoreactive pathology(1-3), a feature characteristic of FTD with parkinsonism linked to mutations in MAPT (FTDP-17)(4). Furthermore, in FTDU-17 patients, mutations in MAPT and genomic rearrangements in the MAPT region have been excluded by both genomic sequencing(5) and fluorescence in situ hybridization on mechanically stretched chromosomes(6). Here we demonstrate that FTDU-17 is caused by mutations in the gene coding for progranulin (PGRN), a growth factor involved in multiple physiological and pathological processes including tumorigenesis(7). Besides the production of truncated PGRN proteins due to premature stop codons(8), we identified a mutation within the splice donor site of intron 0 (IVS0+5G> C), indicating loss of the mutant transcript by nuclear degradation. The finding was made within an extensively documented Belgian FTDU-17 founder family(3). Transcript and protein analyses confirmed the absence of the mutant allele and a reduction in the expression of PGRN. We also identified a mutation ( c. 3G>A) in the Met1 translation initiation codon, indicating loss of PGRN due to lack of translation of the mutant allele. Our data provide evidence that PGRN haploinsufficiency leads to neurodegeneration because of reduced PGRN-mediated neuronal survival. Furthermore, in a Belgian series of familial FTD patients, PGRN mutations were 3.5 times more frequent than mutations in MAPT, underscoring a principal involvement of PGRN in FTD pathogenesis.","Univ Antwerp VIB, Dept Mol Genet, Neurodegenerat Brain Dis Grp, BE-2610 Antwerp, Belgium; Inst Born Bunge, Neurogenet Lab, BE-2610 Antwerp, Belgium; Inst Born Bunge, Lab Neurochem & Behav, BE-2610 Antwerp, Belgium; Inst Born Bunge, Neuropathol Lab, BE-2610 Antwerp, Belgium; Univ Antwerp, BE-2610 Antwerp, Belgium; Middleheim Gen Hosp, Dept Neurol, Memory Clin, BE-2610 Antwerp, Belgium; Katholieke Univ Leuven, Univ Hosp Gasthuisberg, Dept Pathol, BE-3000 Louvain, Belgium; Katholieke Univ Leuven, Univ Hosp Gasthuisberg, Dept Neurol, BE-3000 Louvain, Belgium; Univ Ghent, State Univ Ghent Hosp, Dept Neurol, BE-9000 Ghent, Belgium; Erasmus MC, Dept Epidemiol & Biostat, Genet Epidemiol Grp, NL-3000 DR Rotterdam, Netherlands","Van Broeckhoven, C (reprint author), Univ Antwerp VIB, Dept Mol Genet, Neurodegenerat Brain Dis Grp, Univ Pl 1, BE-2610 Antwerp, Belgium.",christine.vanbroeckhoven@ua.ac.be,"Kumar-Singh, Samir/G-6280-2012; Cruts, Marc/J-6161-2013; santens, patrick/O-2505-2013; Vandenberghe, Rik/K-2145-2014","Kumar-Singh, Samir/0000-0001-9466-6732; Cruts, Marc/0000-0002-1338-992X; Vandenberghe, Rik/0000-0001-6237-2502; Pirici, Daniel/0000-0002-0196-0949; Pirici, Daniel/0000-0001-9192-7319; Santens, Patrick/0000-0002-8886-9776",,,,28,806,817,2,51,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Aug,2006,442,7105,,,,,920,924,,10.1038/nature05017,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,076LT,WOS:000239960500038,16862115,No,,,11/20/17
J,"Ohki, K; Chung, SY; Kara, P; Hubener, M; Bonhoeffer, T; Reid, RC",,,,"Ohki, Kenichi; Chung, Sooyoung; Kara, Prakash; Huebener, Mark; Bonhoeffer, Tobias; Reid, R. Clay",,,Highly ordered arrangement of single neurons in orientation pinwheels,NATURE,,,English,Article,,,,,,,MONKEY STRIATE CORTEX; PRIMARY VISUAL-CORTEX; IN-VIVO; FUNCTIONAL ARCHITECTURE; OCULAR DOMINANCE; PREFERENCE MAPS; DEPRIVED CATS; DIRECTION; COLUMNS; ORGANIZATION,"In the visual cortex of higher mammals, neurons are arranged across the cortical surface in an orderly map of preferred stimulus orientations(1,2). This map contains 'orientation pinwheels', structures that are arranged like the spokes of a wheel such that orientation changes continuously around a centre. Conventional optical imaging(3,4) first demonstrated these pinwheels(3,5), but the technique lacked the spatial resolution to determine the response properties and arrangement of cells near pinwheel centres. Electrophysiological recordings later demonstrated sharply selective neurons near pinwheel centres(6,7), but it remained unclear whether they were arranged randomly or in an orderly fashion. Here we use two-photon calcium imaging in vivo(8-12) to determine the microstructure of pinwheel centres in cat visual cortex with single-cell resolution. We find that pinwheel centres are highly ordered: neurons selective to different orientations are clearly segregated even in the very centre. Thus, pinwheel centres truly represent singularities in the cortical map. This highly ordered arrangement at the level of single cells suggests great precision in the development of cortical circuits underlying orientation selectivity.","Harvard Univ, Sch Med, Dept Neurobiol, Boston, MA 02115 USA; Max Planck Inst Neurobiol, D-82152 Munich, Germany","Reid, RC (reprint author), Harvard Univ, Sch Med, Dept Neurobiol, Boston, MA 02115 USA.",clay_reid@hms.harvard.edu,"Bonhoeffer, Tobias/B-9481-2009","Bonhoeffer, Tobias/0000-0001-7897-6634",,,,30,187,190,0,20,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Aug,2006,442,7105,,,,,925,928,,10.1038/nature05019,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,076LT,WOS:000239960500039,16906137,No,,,11/20/17
J,"Tashiro, A; Sandler, VM; Toni, N; Zhao, CM; Gage, FH",,,,"Tashiro, Ayumu; Sandler, Vladislav M.; Toni, Nicolas; Zhao, Chunmei; Gage, Fred H.",,,"NMDA-receptor-mediated, cell-specific integration of new neurons in adult dentate gyrus",NATURE,,,English,Article,,,,,,,LONG-TERM POTENTIATION; HIPPOCAMPAL-NEURONS; NERVOUS-SYSTEM; NEUROGENESIS; DEATH; MICE; MEMORY; BRAIN; DIFFERENTIATION; APOPTOSIS,"New neurons are continuously integrated into existing neural circuits in adult dentate gyrus of the mammalian brain(1-4). Accumulating evidence indicates that these new neurons are involved in learning and memory(5-8). A substantial fraction of newly born neurons die before they mature(9,10) and the survival of new neurons is regulated in an experience-dependent manner(5,6,11), raising the possibility that the selective survival or death of new neurons has a direct role in a process of learning and memory such as information storage - through the information-specific construction of new circuits. However, a critical assumption of this hypothesis is that the survival or death decision of new neurons is information-specific. Because neurons receive their information primarily through their input synaptic activity, we investigated whether the survival of new neurons is regulated by input activity in a cell-specific manner. Here we developed a retrovirus-mediated, single-cell gene knockout technique in mice and showed that the survival of new neurons is competitively regulated by their own NMDA-type glutamate receptor during a short, critical period soon after neuronal birth. This finding indicates that the survival of new neurons and the resulting formation of new circuits are regulated in an input-dependent, cell-specific manner. Therefore, the circuits formed by new neurons may represent information associated with input activity within a short time window in the critical period. This information-specific addition of new circuits through selective survival or death of new neurons may be a unique attribute of new neurons that enables them to play a critical role in learning and memory.","Salk Inst Biol Studies, Genet Lab, La Jolla, CA 92037 USA","Gage, FH (reprint author), Salk Inst Biol Studies, Genet Lab, 10010 N Torrey Pines Rd, La Jolla, CA 92037 USA.",gage@salk.edu,"Tashiro, Ayumu/A-2675-2008; Toni, Nicolas/M-2057-2014","Toni, Nicolas/0000-0001-5585-268X",,,,30,351,369,2,18,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Aug,2006,442,7105,,,,,929,933,,10.1038/nature05028,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,076LT,WOS:000239960500040,16906136,No,,,11/20/17
J,"Huang, AL; Chen, XK; Hoon, MA; Chandrashekar, J; Guo, W; Trankner, D; Ryba, NJP; Zuker, CS",,,,"Huang, Angela L.; Chen, Xiaoke; Hoon, Mark A.; Chandrashekar, Jayaram; Guo, Wei; Trankner, Dimitri; Ryba, Nicholas J. P.; Zuker, Charles S.",,,The cells and logic for mammalian sour taste detection,NATURE,,,English,Article,,,,,,,RECEPTOR-CELLS; DIPHTHERIA-TOXIN; CELLULAR SENSORS; BITTER TASTE; UMAMI TASTE; SWEET; FAMILY; TRANSDUCTION; CHANNELS; NEURONS,"Mammals taste many compounds yet use a sensory palette consisting of only five basic taste modalities: sweet, bitter, sour, salty and umami ( the taste of monosodium glutamate)(1,2). Although this repertoire may seem modest, it provides animals with critical information about the nature and quality of food. Sour taste detection functions as an important sensory input to warn against the ingestion of acidic ( for example, spoiled or unripe) food sources(1-3). We have used a combination of bioinformatics, genetic and functional studies to identify PKD2L1, a polycystic-kidney-disease-like ion channel(4), as a candidate mammalian sour taste sensor. In the tongue, PKD2L1 is expressed in a subset of taste receptor cells distinct from those responsible for sweet, bitter and umami taste. To examine the role of PKD2L1-expressing taste cells in vivo, we engineered mice with targeted genetic ablations of selected populations of taste receptor cells. Animals lacking PKD2L1-expressing cells are completely devoid of taste responses to sour stimuli. Notably, responses to all other tastants remained unaffected, proving that the segregation of taste qualities even extends to ionic stimuli. Our results now establish independent cellular substrates for four of the five basic taste modalities, and support a comprehensive labelled-line mode of taste coding at the periphery(5-10). Notably, PKD2L1 is also expressed in specific neurons surrounding the central canal of the spinal cord. Here we demonstrate that these PKD2L1-expressing neurons send projections to the central canal, and selectively trigger action potentials in response to decreases in extracellular pH. We propose that these cells correspond to the long-sought components of the cerebrospinal fluid chemosensory system(11). Taken together, our results suggest a common basis for acid sensing in disparate physiological settings.","Univ Calif San Diego, Howard Hughes Med Inst, La Jolla, CA 92093 USA; Univ Calif San Diego, Dept Neurobiol & Neurosci, La Jolla, CA 92093 USA; Natl Inst Dent & Craniofacial Res, NIH, Bethesda, MD 20892 USA","Zuker, CS (reprint author), Univ Calif San Diego, Howard Hughes Med Inst, La Jolla, CA 92093 USA.",charles@flyeye.ucsd.edu,"chen, xiaoke/E-5385-2011",,NIDCD NIH HHS [R01 DC004861],,,31,392,410,4,166,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Aug,2006,442,7105,,,,,934,938,,10.1038/nature05084,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,076LT,WOS:000239960500041,16929298,No,,,11/20/17
J,"De Angeli, A; Monachello, D; Ephritikhine, G; Frachisse, JM; Thomine, S; Gambale, F; Barbier-Brygoo, H",,,,"De Angeli, A.; Monachello, D.; Ephritikhine, G.; Frachisse, J. M.; Thomine, S.; Gambale, F.; Barbier-Brygoo, H.",,,The nitrate/proton antiporter AtCLCa mediates nitrate accumulation in plant vacuoles,NATURE,,,English,Article,,,,,,,TRAIT LOCI ANALYSIS; ANION CHANNEL GENE; CLC CL-CHANNELS; CHLORIDE CHANNEL; ARABIDOPSIS-THALIANA; FUNCTIONAL EXPRESSION; PROKARYOTIC HOMOLOG; TRANSPORTER; MEMBRANE; DISRUPTION,"Nitrate, the major nitrogen source for most plants, is widely used as a fertilizer and as a result has become a predominant freshwater pollutant. Plants need nitrate for growth and store most of it in the central vacuole(1). Some members of the chloride channel (CLC) protein family, such as the torpedo-fish ClC-0 and mammalian ClC-1, are anion channels(2,3), whereas the bacterial ClC-ec1 and mammalian ClC-4 and ClC-5 have recently been characterized as Cl-/H+ exchangers with unknown cellular functions(4-6). Plant members of the CLC family are proposed to be anion channels(7,8) involved in nitrate homeostasis(9); however, direct evidence for anion transport mediated by a plant CLC is still lacking. Here we show that Arabidopsis thaliana CLCa (AtCLCa) is localized to an intracellular membrane, the tonoplast of the plant vacuole, which is amenable to electrophysiological studies, and we provide direct evidence for its anion transport ability. We demonstrate that AtCLCa is able to accumulate specifically nitrate in the vacuole and behaves as a NO3-/H+ exchanger. For the first time, to our knowledge, the transport activity of a plant CLC is revealed, the antiporter mechanism of a CLC protein is investigated in a native membrane system, and this property is directly connected with its physiological role.","CNRS, UPR 2355, Inst Sci Vegetal, F-91198 Gif Sur Yvette, France; Univ Paris 07, UFR Biol Sci Nat, F-75251 Paris 05, France; CNR, Ist Biofis, I-16149 Genoa, Italy","Barbier-Brygoo, H (reprint author), CNRS, UPR 2355, Inst Sci Vegetal, 1 Ave Terrasse, F-91198 Gif Sur Yvette, France.",brygoo@isv.cnrs-gif.fr,"BARBIER-BRYGOO, HELENE/A-8435-2013","Thomine, Sebastien/0000-0003-0045-1701",,,,28,233,235,6,91,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Aug,2006,442,7105,,,,,939,942,,10.1038/nature05013,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,076LT,WOS:000239960500042,16878138,No,,,11/20/17
