PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"El-Khamisy, SF; Saifi, GM; Weinfeld, M; Johansson, F; Helleday, T; Lupski, JR; Caldecott, KW",,,,"El-Khamisy, SF; Saifi, GM; Weinfeld, M; Johansson, F; Helleday, T; Lupski, JR; Caldecott, KW",,,Defective DNA single-strand break repair in spinocerebellar ataxia with axonal neuropathy-1,NATURE,,,English,Article,,,,,,,I COVALENT COMPLEXES; TOPOISOMERASE-I; PHOSPHODIESTERASE TDP1; BASE DAMAGES; LIGASE-III; CELLS; XRCC1; TRANSCRIPTION; MUTATION; ELONGATION,"Spinocerebellar ataxia with axonal neuropathy- 1 (SCAN1) is a neurodegenerative disease that results from mutation of tyrosyl phosphodiesterase 1 (TDP1)(1). In lower eukaryotes, Tdp1 removes topoisomerase 1 (top1) peptide from DNA termini during the repair of double-strand breaks created by collision of replication forks with top1 cleavage complexes in proliferating cells(2-4). Although TDP1 most probably fulfils a similar function in human cells, this role is unlikely to account for the clinical phenotype of SCAN1, which is associated with progressive degeneration of post-mitotic neurons. In addition, this role is redundant in lower eukaryotes, and Tdp1 mutations alone confer little phenotype(4-7). Moreover, defects in processing or preventing double-strand breaks during DNA replication are most probably associated with increased genetic instability and cancer, phenotypes not observed in SCAN1 ( ref. 8). Here we show that in human cells TDP1 is required for repair of chromosomal singlestrand breaks arising independently of DNA replication from abortive top1 activity or oxidative stress. We report that TDP1 is sequestered into multi-protein single-strand break repair (SSBR) complexes by direct interaction with DNA ligase IIIalpha and that these complexes are catalytically inactive in SCAN1 cells. These data identify a defect in SSBR in a neurodegenerative disease, and implicate this process in the maintenance of genetic integrity in post-mitotic neurons.","Univ Sussex, Genome Damage & Stabil Ctr, Brighton BN1 9RQ, E Sussex, England; Baylor Coll Med, Dept Mol & Human Genet, Houston, TX 77030 USA; Cross Canc Inst, Edmonton, AB T6G 1Z2, Canada; Univ Stockholm, Arrhenius Lab, Dept Genet Microbiol & Toxicol, S-10691 Stockholm, Sweden; Univ Sheffield, Sch Med, Inst Canc Studies, Sheffield S10 2RX, S Yorkshire, England","Caldecott, KW (reprint author), Univ Sussex, Genome Damage & Stabil Ctr, Sci Pk Rd, Brighton BN1 9RQ, E Sussex, England.",k.w.caldecott@sussex.ac.uk,"Helleday, Thomas/D-5224-2013",", Sherif/0000-0003-2721-7763; Helleday, Thomas/0000-0002-7384-092X",Medical Research Council [G0001259],,,30,239,241,0,21,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,3-Mar,2005,434,7029,,,,,108,113,,10.1038/nature03314,,6,Multidisciplinary Sciences,Science & Technology - Other Topics,902ED,WOS:000227334600053,15744309,No,,,11/20/17
J,"Rodgers, JT; Lerin, C; Haas, W; Gygi, SP; Spiegelman, BM; Puigserver, P",,,,"Rodgers, JT; Lerin, C; Haas, W; Gygi, SP; Spiegelman, BM; Puigserver, P",,,Nutrient control of glucose homeostasis through a complex of PGC-1 alpha and SIRT1,NATURE,,,English,Article,,,,,,,HEPATIC GLUCONEOGENESIS; TRANSCRIPTION FACTORS; COACTIVATOR PGC-1; REDOX STATE; PPAR-GAMMA; LIFE-SPAN; DEACETYLASE; METABOLISM; LIVER; MICE,"Homeostatic mechanisms in mammals respond to hormones and nutrients to maintain blood glucose levels within a narrow range. Caloric restriction causes many changes in glucose metabolism and extends lifespan; however, how this metabolism is connected to the ageing process is largely unknown. We show here that the Sir2 homologue, SIRT1 - which modulates ageing in several species(1-3) - controls the gluconeogenic/glycolytic pathways in liver in response to fasting signals through the transcriptional coactivator PGC-1alpha. A nutrient signalling response that is mediated by pyruvate induces SIRT1 protein in liver during fasting. We find that once SIRT1 is induced, it interacts with and deacetylates PGC-1alpha at specific lysine residues in an NAD(+)-dependent manner. SIRT1 induces gluconeogenic genes and hepatic glucose output through PGC-1alpha, but does not regulate the effects of PGC-1alpha on mitochondrial genes. In addition, SIRT1 modulates the effects of PGC-1alpha repression of glycolytic genes in response to fasting and pyruvate. Thus, we have identified a molecular mechanism whereby SIRT1 functions in glucose homeostasis as a modulator of PGC-1alpha. These findings have strong implications for the basic pathways of energy homeostasis, diabetes and lifespan.","Johns Hopkins Univ, Sch Med, Dept Cell Biol, Baltimore, MD 21205 USA; Harvard Univ, Sch Med, Dana Farber Canc Inst, Boston, MA 02115 USA; Harvard Univ, Sch Med, Dept Cell Biol, Boston, MA 02115 USA","Puigserver, P (reprint author), Johns Hopkins Univ, Sch Med, Dept Cell Biol, Baltimore, MD 21205 USA.",ppuigse1@bs.jhmi.edu,,,,,,22,1635,1712,10,162,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,3-Mar,2005,434,7029,,,,,113,118,,10.1038/nature03354,,6,Multidisciplinary Sciences,Science & Technology - Other Topics,902ED,WOS:000227334600054,15744310,No,,,11/20/17
J,"Butler, D; Pearson, H",,,,"Butler, D; Pearson, H",,,Dietary advice: Flash in the pan?,NATURE,,,English,Article,,,,,,,,,,,,,,,,,0,2,2,0,3,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,794,796,,10.1038/433794a,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600011,15729308,No,,,11/20/17
J,"Knight, J",,,,"Knight, J",,,Around the world in three square meals,NATURE,,,English,Article,,,,,,,,,,,,,,,,,1,0,0,0,1,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,797,797,,10.1038/433797a,,1,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600012,15729309,No,,,11/20/17
J,[Anonymous],,,,[Anonymous],,,Food FAQs,NATURE,,,English,Article,,,,,,,MORTALITY; OBESITY,,,,,,,,,,8,0,0,0,1,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,798,799,,10.1038/433798a,,2,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600013,,No,,,11/20/17
J,"Goldhaber-Gordon, I; Goldhaber-Gordon, D",,,,"Goldhaber-Gordon, I; Goldhaber-Gordon, D",,,Schrodinger's mousetrap - Part 6: A cryptic response.,NATURE,,,English,Article,,,,,,,,,"Stanford Univ, Dept Phys, Stanford, CA 94305 USA; Stanford Univ, NSF Stanford IBM Ctr Probing Nanoscale, Stanford, CA 94305 USA",,,,,,,,0,0,0,0,2,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,805,805,,10.1038/433805a,,1,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600021,15729319,No,,,11/20/17
J,"Bradshaw, GA; Schore, AN; Brown, JL; Poole, JH; Moss, CJ",,,,"Bradshaw, GA; Schore, AN; Brown, JL; Poole, JH; Moss, CJ",,,Elephant breakdown,NATURE,,,English,Article,,,,,,,,,"Oregon State Univ, Environm Sci Grad Programme, Corvallis, OR 97331 USA; Oregon State Univ, Dept Forest Sci, Corvallis, OR 97331 USA; Univ Calif Los Angeles, Dept Psychiat, Los Angeles, CA USA; Smithsonian Natl Zool Pk, Washington, DC USA; Amboseli Elephant Res Project, Nairobi, Kenya","Bradshaw, GA (reprint author), Oregon State Univ, Environm Sci Grad Programme, Corvallis, OR 97331 USA.",,,,,,,3,70,72,3,50,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,807,807,,10.1038/433807a,,1,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600022,15729320,No,,,11/20/17
J,"Yamagishi, K; Onuma, K; Suzuki, T; Okada, F; Tagami, J; Otsuki, M; Senawangse, P",,,,"Yamagishi, K; Onuma, K; Suzuki, T; Okada, F; Tagami, J; Otsuki, M; Senawangse, P",,,A synthetic enamel for rapid tooth repair,NATURE,,,English,Article,,,,,,,GROWTH,,"FAP Dent Inst, Meguro Ku, Tokyo 1520022, Japan; Natl Inst Adv Ind Sci & Technol, Inst Human Sci & Technol, Tsukuba, Ibaraki 3058566, Japan; Univ Yamanashi, Fac Engn, Dept Appl Chem & Biotechnol, Yamanashi 4008511, Japan; Tokyo Med & Dent Univ, Grad Sch, Dept Restorat Sci, Bunkyo Ku, Tokyo 1138549, Japan","Yamagishi, K (reprint author), FAP Dent Inst, Meguro Ku, 3-2-1 Kakinokizaka,502, Tokyo 1520022, Japan.",FZT02705@nifty.com,,,,,,12,126,137,5,44,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,819,819,,10.1038/433819a,,1,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600030,15729330,No,,,11/20/17
J,"Kuhl, M; Chen, M; Ralph, PJ; Schreiber, U; Larkum, AWD",,,,"Kuhl, M; Chen, M; Ralph, PJ; Schreiber, U; Larkum, AWD",,,A niche for cyanobacteria containing chlorophyll d,NATURE,,,English,Article,,,,,,,OXYGENIC PHOTOSYNTHETIC PROKARYOTE; ACARYOCHLORIS-MARINA; MAJOR PIGMENT,,"Univ Copenhagen, Marine Biol Lab, Inst Biol, DK-3000 Helsingor, Denmark; Univ Sydney, Sch Biol Sci, Sydney, NSW 2006, Australia; Univ Technol Sydney, Inst Water & Environm Resource Management, Gore Hill, NSW 2065, Australia; Univ Wurzburg, Julius von Sachs Inst Biowissensch, D-97082 Wurzburg, Germany","Kuhl, M (reprint author), Univ Copenhagen, Marine Biol Lab, Inst Biol, Strandpromenaden 5, DK-3000 Helsingor, Denmark.",mkuhl@bi.ku.dk,"Kuhl, Michael/A-1977-2009; Ralph, Peter/C-5029-2009","Kuhl, Michael/0000-0002-1792-4790; Ralph, Peter/0000-0002-3103-7346",,,,10,111,130,1,33,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,820,820,,10.1038/433820a,,1,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600031,15729331,No,,,11/20/17
J,"Haug, GH; Ganopolski, A; Sigman, DM; Rosell-Mele, A; Swann, GEA; Tiedemann, R; Jaccard, SL; Bollmann, J; Maslin, MA; Leng, MJ; Eglinton, G",,,,"Haug, GH; Ganopolski, A; Sigman, DM; Rosell-Mele, A; Swann, GEA; Tiedemann, R; Jaccard, SL; Bollmann, J; Maslin, MA; Leng, MJ; Eglinton, G",,,North Pacific seasonality and the glaciation of North America 2.7 million years ago,NATURE,,,English,Article,,,,,,,SUB-ARCTIC PACIFIC; THERMOHALINE CIRCULATION; INTERMEDIATE COMPLEXITY; OCEAN; CLIMATE; ATLANTIC; CALIBRATION; STRATIFICATION; RECORDS; SILICA,"In the context of gradual Cenozoic cooling, the timing of the onset of significant Northern Hemisphere glaciation 2.7 million years ago is consistent with Milankovitch's orbital theory, which posited that ice sheets grow when polar summertime insolation and temperature are low. However, the role of moisture supply in the initiation of large Northern Hemisphere ice sheets has remained unclear. The subarctic Pacific Ocean represents a significant source of water vapour to boreal North America, but it has been largely overlooked in efforts to explain Northern Hemisphere glaciation. Here we present alkenone unsaturation ratios and diatom oxygen isotope ratios from a sediment core in the western subarctic Pacific Ocean, indicating that 2.7 million years ago late-summer sea surface temperatures in this ocean region rose in response to an increase in stratification. At the same time, winter sea surface temperatures cooled, winter floating ice became more abundant and global climate descended into glacial conditions. We suggest that the observed summer warming extended into the autumn, providing water vapour to northern North America, where it precipitated and accumulated as snow, and thus allowed the initiation of Northern Hemisphere glaciation.","Geoforschungszentrum Potsdam, D-14473 Potsdam, Germany; Potsdam Inst Climate Impact Res, D-14473 Potsdam, Germany; Princeton Univ, Dept Geosci, Princeton, NJ 08544 USA; Autonomous Univ Barcelona, ICREA, Bellaterra 08193, Catalonia, Spain; Autonomous Univ Barcelona, ICTA, Bellaterra 08193, Catalonia, Spain; UCL, Dept Geog, Environm Change Res Ctr, London WC1H 0AP, England; IFM Geomar, D-24148 Kiel, Germany; ETH, Dept Earth Sci, CH-8092 Zurich, Switzerland; British Geol Survey, NERC, Isotope Geosci Lab, Keyworth NG12 5GG, Notts, England; Univ Bristol, Biogeochem Ctr, Bristol BS8 1TS, Avon, England","Haug, GH (reprint author), Geoforschungszentrum Potsdam, D-14473 Potsdam, Germany.",haug@gfz-potsdam.de,"Swann, George/B-2794-2011; Sigman, Daniel/A-2649-2008; Ganopolski, Andrey/F-6811-2013; Rosell-Mele, Antoni/B-3433-2013; Jaccard, Samuel/G-3447-2014","Sigman, Daniel/0000-0002-7923-1973; Rosell-Mele, Antoni/0000-0002-5513-2647; Jaccard, Samuel/0000-0002-5793-0896; Leng, Melanie/0000-0003-1115-5166; Tiedemann, Ralf/0000-0001-7211-8049; Swann, George/0000-0002-4750-9504",ICREA,,,34,198,216,4,74,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,821,825,,10.1038/nature03332,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600032,15729332,No,,,11/20/17
J,"He, X; He, X; Dave, VP; Zhang, Y; Hua, X; Nicolas, E; Xu, WH; Roe, BA; Kappes, DJ",,,,"He, X; He, X; Dave, VP; Zhang, Y; Hua, X; Nicolas, E; Xu, WH; Roe, BA; Kappes, DJ",,,The zinc finger transcription factor Th-POK regulates CD4 versus CD8 T-cell lineage commitment,NATURE,,,English,Article,,,,,,,GENE-EXPRESSION; FACTOR GATA-3; LYMPHOCYTE DEVELOPMENT; THYMOCYTE DEVELOPMENT; TRANSGENIC MICE; SELECTION; DIFFERENTIATION; DNA; PROTEINS; DURATION,"Development of immature T-cell precursors (thymocytes) to either the CD4 helper or CD8 killer T-cell lineages correlates precisely with their T-cell receptor specificity for major histocompatibility complex class II or class I molecules, respectively, indicating that the process is carefully regulated. Although intensively studied owing to its importance in determining the composition of the mature T-cell compartment and as a general model of binary lineage decisions, the underlying molecular pathways remain obscure. We have previously reported a spontaneous mouse mutant (HD ( helper deficient) mice) in which lineage commitment is specifically perturbed without affecting positive selection. Here we show that a point mutation in the zinc finger transcription factor Th-POK (T-helper-inducing POZ/Kruppel-like factor) is responsible for redirection of class-II-restricted thymocytes to the CD8 lineage in HD mice. Furthermore, we demonstrate that constitutive expression of this factor during thymic development leads to redirection of class-I-restricted thymocytes to the CD4 lineage, indicating that Th-POK is a master regulator of lineage commitment.","Fox Chase Canc Ctr, Philadelphia, PA 19111 USA; Univ Oklahoma, Dept Chem & Biochem, Norman, OK 73019 USA","Kappes, DJ (reprint author), Fox Chase Canc Ctr, 7701 Burholme Ave, Philadelphia, PA 19111 USA.",dj_kappes@fccc.edu,,,,,,32,240,247,1,12,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,826,833,,10.1038/nature03338,,8,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600033,15729333,No,,,11/20/17
J,"Chen, B; Vogan, EM; Gong, HY; Skehel, JJ; Wiley, DC; Harrison, SC",,,,"Chen, B; Vogan, EM; Gong, HY; Skehel, JJ; Wiley, DC; Harrison, SC",,,Structure of an unliganded simian immunodeficiency virus gp120 core,NATURE,,,English,Article,,,,,,,EXTERIOR ENVELOPE GLYCOPROTEIN; TYPE-1 GP120; RECEPTOR-BINDING; SOLUBLE CD4; NEUTRALIZATION SENSITIVITY; HIV-1 ENVELOPE; HUMAN-ANTIBODY; PROTEIN; GP41; RESISTANCE,"Envelope glycoproteins of human and simian immunodeficiency virus (HIV and SIV) undergo a series of conformational changes when they interact with receptor (CD4) and co-receptor on the surface of a potential host cell, leading ultimately to fusion of viral and cellular membranes. Structures of fragments of gp120 and gp41 from the envelope protein are known, in conformations corresponding to their post-attachment and postfusion states, respectively. We report the crystal structure, at 4 A resolution, of a fully glycosylated SIV gp120 core, in a conformation representing its prefusion state, before interaction with CD4. Parts of the protein have a markedly different organization than they do in the CD4-bound state. Comparison of the unliganded and CD4-bound structures leads to a model for events that accompany receptor engagement of an envelope glycoprotein trimer. The two conformations of gp120 also present distinct antigenic surfaces. We identify the binding site for a compound that inhibits viral entry.","Harvard Univ, Childrens Hosp, Sch Med, Mol Med Lab, Boston, MA 02115 USA; Howard Hughes Med Inst, Boston, MA 02115 USA; Natl Inst Med Res, Ridgeway, London NW7 1AA, England","Harrison, SC (reprint author), Harvard Univ, Childrens Hosp, Sch Med, Mol Med Lab, 320 Longwood Ave, Boston, MA 02115 USA.",harrison@crystal.harvard.edu,,,Medical Research Council [MC_U117512711],,,50,412,430,0,15,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,834,841,,10.1038/nature03327,,8,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600034,15729334,No,,,11/20/17
J,"Genda, H; Abe, Y",,,,"Genda, H; Abe, Y",,,Enhanced atmospheric loss on protoplanets at the giant impact phase in the presence of oceans,NATURE,,,English,Article,,,,,,,PLANETARY-ATMOSPHERES; TERRESTRIAL PLANETS; SOLAR-WIND; EROSION; EVOLUTION; ORIGIN; VENUS; WATER; DISK,"The atmospheric compositions of Venus and Earth differ significantly, with the venusian atmosphere containing about 50 times as much Ar-36 as the atmosphere on Earth(1). The different effects of the solar wind on planet-forming materials for Earth and Venus have been proposed to account for some of this difference in atmospheric composition(2,3), but the cause of the compositional difference has not yet been fully resolved. Here we propose that the absence or presence of an ocean at the surface of a protoplanet during the giant impact phase could have determined its subsequent atmospheric amount and composition. Using numerical simulations, we demonstrate that the presence of an ocean significantly enhances the loss of atmosphere during a giant impact owing to two effects: evaporation of the ocean, and lower shock impedance of the ocean compared to the ground. Protoplanets near Earth's orbit are expected to have had oceans, whereas those near Venus' orbit are not, and we therefore suggest that remnants of the noble-gas rich proto-atmosphere survived on Venus, but not on Earth. Our proposed mechanism explains differences in the atmospheric contents of argon, krypton and xenon on Venus and Earth, but most of the neon must have escaped from both planets' atmospheres later to yield the observed ratio of neon to argon.","Univ Tokyo, Dept Earth & Planetary Sci, Bunkyo Ku, Tokyo 1130033, Japan","Genda, H (reprint author), Tokyo Inst Technol, Dept Earth & Planetary Sci, Meguro Ku, 2-12-1 Ookayama, Tokyo 1528551, Japan.",genda@geo.titech.ac.jp,"Abe, Yutaka/I-1933-2012; Genda, Hidenori/A-7858-2014",,,,,30,94,94,0,10,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,842,844,,10.1038/nature03360,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600035,15729335,No,,,11/20/17
J,"Troccoli, M; Belyanin, A; Capasso, F; Cubukcu, E; Sivco, DL; Cho, AY",,,,"Troccoli, M; Belyanin, A; Capasso, F; Cubukcu, E; Sivco, DL; Cho, AY",,,Raman injection laser,NATURE,,,English,Article,,,,,,,QUANTUM-CASCADE LASERS; GENERATION; OPERATION,"Stimulated Raman scattering is a nonlinear optical process that, in a broad variety of materials, enables the generation of optical gain at a frequency that is shifted from that of the incident radiation by an amount corresponding to the frequency of an internal oscillation of the material(1,2). This effect is the basis for a broad class of tunable sources known as Raman lasers(2,3). In general, these sources have only small gain (similar to10(-9) cm W(-1)) and therefore require external pumping with powerful lasers, which limits their applications. Here we report the realization of a semiconductor injection Raman laser designed to circumvent these limitations. The physics underlying our device differs in a fundamental way from existing Raman lasers(3-8): it is based on triply resonant stimulated Raman scattering between quantum-confined states within the active region of a quantum cascade laser that serves as an internal optical pump-the device is driven electrically and no external laser pump is required. This leads to an enhancement of orders of magnitude in the Raman gain, high conversion efficiency and low threshold. Our lasers combine the advantages of nonlinear optical devices and of semiconductor injection lasers, and could lead to a new class of compact and wavelength-agile mid- and far-infrared light sources.","Harvard Univ, Div Engn & Appl Sci, Cambridge, MA 02138 USA; Texas A&M Univ, Dept Phys, College Stn, TX 77843 USA; Bell Labs, Lucent Technol, Murray Hill, NJ 07974 USA","Troccoli, M (reprint author), Harvard Univ, Div Engn & Appl Sci, Cambridge, MA 02138 USA.",troccoli@deas.harvard.edu; belyanin@jewel.tamu.edu,"Cubukcu, Ertugrul/F-4807-2010; Cubukcu, Ertugrul/D-5007-2012",,,,,20,103,104,4,27,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,845,848,,10.1038/nature03330,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600036,15729336,No,,,11/20/17
J,"Gagliardi, L; Roos, BO",,,,"Gagliardi, L; Roos, BO",,,Quantum chemical calculations show that the uranium molecule U-2 has a quintuple bond,NATURE,,,English,Article,,,,,,,CHEMISTRY,"Covalent bonding is commonly described by Lewis's theory(1), with an electron pair shared between two atoms constituting one full bond. Beginning with the valence bond description(2) for the hydrogen molecule, quantum chemists have further explored the fundamental nature of the chemical bond for atoms throughout the periodic table, confirming that most molecules are indeed held together by one electron pair for each bond. But more complex binding may occur when large numbers of atomic orbitals can participate in bond formation. Such behaviour is common with transition metals. When involving heavy actinide elements, metal-metal bonds might prove particularly complicated. To date, evidence for actinide-actinide bonds is restricted to the matrix-isolation(3) of uranium hydrides, including H2U-UH2, and the gas-phase detection(4) and preliminary theoretical study(5) of the uranium molecule, U-2. Here we report quantum chemical calculations on U-2, showing that, although the strength of the U-2 bond is comparable to that of other multiple bonds between transition metals, the bonding pattern is unique. We find that the molecule contains three electron-pair bonds and four one-electron bonds (that is, 10 bonding electrons, corresponding to a quintuple bond), and two ferromagnetically coupled electrons localized on one U atom each-so all known covalent bonding types are contributing.","Univ Palermo, Dipartimento Chim Fis F Accascina, I-90128 Palermo, Italy; Chem Ctr Lund, Dept Theoret Chem, S-22100 Lund, Sweden","Gagliardi, L (reprint author), Univ Palermo, Dipartimento Chim Fis F Accascina, Viale Sci,Parco Orleans 2, I-90128 Palermo, Italy.",laura.gagliardi@unipa.it,,"Gagliardi, Laura/0000-0001-5227-1396",,,,14,189,190,2,65,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,24-Feb,2005,433,7028,,,,,848,851,,10.1038/nature03249,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600037,15729337,No,,,11/20/17
J,"Wilson, D; Aster, R; West, M; Ni, J; Grand, S; Gao, W; Baldridge, WS; Semken, S; Patel, P",,,,"Wilson, D; Aster, R; West, M; Ni, J; Grand, S; Gao, W; Baldridge, WS; Semken, S; Patel, P",,,Lithospheric structure of the Rio Grande rift,NATURE,,,English,Article,,,,,,,TECTONIC EVOLUTION; UNITED-STATES; TELESEISMIC P; NEW-MEXICO; EXTENSION; BENEATH; REGION; UPLIFT; SCALE; MODEL,"A high-resolution, regional passive seismic experiment(1-6) in the Rio Grande rift region of the southwestern United States has produced new images of upper-mantle velocity structure and crust-mantle topography. Synthesizing these results with geochemical(7-9) and other geophysical(10-13) evidence reveals highly symmetric lower-crustal and upper-mantle lithosphere extensional deformation, suggesting a pure-shear rifting mechanism for the Rio Grande rift. Extension in the lower crust is distributed over a region four times the width of the rift's surface expression. Here we propose that the laterally distributed, pure shear extension is a combined effect of low strain rate and a regionally elevated geotherm, possibly abetted by pre-existing lithospheric structures, at the time of rift initiation. Distributed extension in the lower crust and mantle has induced less concentrated vertical mantle upwelling and less vigorous small-scale convection(14) than would have arisen from more localized deformation. This lack of highly focused mantle upwelling may explain a deficit of rift-related volcanics in the Rio Grande rift compared to other major rift systems such as the Kenya rift(15,16).","New Mexico Inst Min & Technol, Dept Earth & Environm Sci, Socorro, NM 87801 USA; New Mexico Inst Min & Technol, Geophys Res Ctr, Socorro, NM 87801 USA; Arizona State Univ, Dept Geol Sci, Tempe, AZ 85287 USA; Los Alamos Natl Lab, Div Earth & Environm Sci, Los Alamos, NM 87545 USA; Univ Texas, Jackson Sch Geosci, Austin, TX 78712 USA; New Mexico State Univ, Dept Phys, Las Cruces, NM 88003 USA","Wilson, D (reprint author), New Mexico Inst Min & Technol, Dept Earth & Environm Sci, Socorro, NM 87801 USA.",davew@ees.nmt.edu,"Grand, Stephen/B-4238-2011; Aster, Richard/E-5067-2013","Aster, Richard/0000-0002-0821-4906",,,,30,54,56,0,19,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,1476-4687,,NATURE,Nature,24-Feb,2005,433,7028,,,,,851,855,,10.1038/nature03297,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,899VT,WOS:000227174600038,15729338,No,,,11/20/17
