PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"O'Donnell, KA; Wentzel, EA; Zeller, KI; Dang, CV; Mendell, JT",,,,"O'Donnell, KA; Wentzel, EA; Zeller, KI; Dang, CV; Mendell, JT",,,c-Myc-regulated microRNAs modulate E2F1 expression,NATURE,,,English,Article,,,,,,,TRANSCRIPTION FACTOR; GENOMIC TARGETS; IDENTIFICATION; GENES; LYMPHOMA; MECHANISM,"MicroRNAs ( miRNAs) are 21 - 23 nucleotide RNA molecules that regulate the stability or translational efficiency of target messenger RNAs1. miRNAs have diverse functions, including the regulation of cellular differentiation, proliferation and apoptosis(2). Although strict tissue- and developmental-stage-specific expression is critical for appropriate miRNA function, mammalian transcription factors that regulate miRNAs have not yet been identified. The proto-oncogene c-MYC encodes a transcription factor that regulates cell proliferation, growth and apoptosis(3). Dysregulated expression or function of c-Myc is one of the most common abnormalities in human malignancy(4). Here we show that c-Myc activates expression of a cluster of six miRNAs on human chromosome 13. Chromatin immunoprecipation experiments show that c-Myc binds directly to this locus. The transcription factor E2F1 is an additional target of c-Myc that promotes cell cycle progression(5-7). We find that expression of E2F1 is negatively regulated by two miRNAs in this cluster, miR-17-5p and miR-20a. These findings expand the known classes of transcripts within the c-Myc target gene network, and reveal a mechanism through which c-Myc simultaneously activates E2F1 transcription and limits its translation, allowing a tightly controlled proliferative signal.","Johns Hopkins Univ, Sch Med, Program Human Genet & Mol Biol, Baltimore, MD 21205 USA; Johns Hopkins Univ, Sch Med, Inst Med Genet, Baltimore, MD 21205 USA; Johns Hopkins Univ, Sch Med, Dept Med, Baltimore, MD 21205 USA; Johns Hopkins Univ, Sch Med, Dept Pediat, Baltimore, MD 21205 USA; Johns Hopkins Univ, Sch Med, Sidney Kimmel Comprehens Canc Ctr, Baltimore, MD 21205 USA","Mendell, JT (reprint author), Johns Hopkins Univ, Sch Med, Program Human Genet & Mol Biol, Baltimore, MD 21205 USA.",jmendell@jhmi.edu,"Jackson, Benjamin/C-4297-2012",,,,,30,1872,2001,5,136,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,9-Jun,2005,435,7043,,,,,839,843,,10.1038/nature03677,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,933NK,WOS:000229638700055,15944709,No,,,11/20/17
J,"Ritter, C; Maddelein, ML; Siemer, AB; Luhrs, T; Ernst, M; Meier, BH; Saupe, SJ; Riek, R",,,,"Ritter, C; Maddelein, ML; Siemer, AB; Luhrs, T; Ernst, M; Meier, BH; Saupe, SJ; Riek, R",,,Correlation of structural elements and infectivity of the HET-s prion,NATURE,,,English,Article,,,,,,,FUNGUS PODOSPORA-ANSERINA; SOLID-STATE NMR; HETEROKARYON INCOMPATIBILITY; SECONDARY STRUCTURE; AMYLOID FIBRILS; BACKBONE ASSIGNMENTS; H/D-EXCHANGE; IN-VIVO; PROTEIN; SCRAPIE,"Prions are believed to be infectious, self-propagating polymers of otherwise soluble, host-encoded proteins(1,2). This concept is now strongly supported by the recent findings that amyloid fibrils of recombinant prion proteins from yeast(3-5), Podospora anserina(6) and mammals(7) can induce prion phenotypes in the corresponding hosts. However, the structural basis of prion infectivity remains largely elusive because acquisition of atomic resolution structural properties of amyloid fibrils represents a largely unsolved technical challenge. HET-s, the prion protein of P. anserina, contains a carboxy-terminal prion domain comprising residues 218 - 289. Amyloid fibrils of HET-s( 218 - 289) are necessary and sufficient for the induction and propagation of prion infectivity(6). Here, we have used fluorescence studies, quenched hydrogen exchange NMR and solid-state NMR to determine the sequence-specific positions of amyloid fibril secondary structure elements of HET-s( 218 - 289). This approach revealed four beta-strands constituted by two pseudo-repeat sequences, each forming a beta-strand-turn-beta- strand motif. By using a structure-based mutagenesis approach, we show that this conformation is the functional and infectious entity of the HET-s prion. These results correlate distinct structural elements with prion infectivity.","Salk Inst Biol Studies, La Jolla, CA 92037 USA; Univ Bordeaux 2, CNRS,Unite Mixte Rech 5095, Inst Biochim & Genet Cellulaires, Lab Genet Mol Champignons, F-33077 Bordeaux, France; ETH Honggerberg, ETH Zurich, Phys Chem, CH-8093 Zurich, Switzerland","Riek, R (reprint author), Salk Inst Biol Studies, 10010 N Torrey Pines Rd, La Jolla, CA 92037 USA.",riek@salk.edu,"MADDELEIN, Marie-Lise/G-5395-2010; Meier, Beat/K-4066-2016; Ernst, Matthias/A-6732-2010","Meier, Beat/0000-0002-9107-4464; Ernst, Matthias/0000-0002-9538-6086; saupe, sven/0000-0002-5589-721X",NINDS NIH HHS [R01 NS045774-03],,,30,332,336,3,37,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,9-Jun,2005,435,7043,,,,,844,848,,10.1038/nature03793,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,933NK,WOS:000229638700056,15944710,No,,,11/20/17
J,"Springel, V; White, SDM; Jenkins, A; Frenk, CS; Yoshida, N; Gao, L; Navarro, J; Thacker, R; Croton, D; Helly, J; Peacock, JA; Cole, S; Thomas, P; Couchman, H; Evrard, A; Colberg, J; Pearce, F",,,,"Springel, V; White, SDM; Jenkins, A; Frenk, CS; Yoshida, N; Gao, L; Navarro, J; Thacker, R; Croton, D; Helly, J; Peacock, JA; Cole, S; Thomas, P; Couchman, H; Evrard, A; Colberg, J; Pearce, F",,,"Simulations of the formation, evolution and clustering of galaxies and quasars",NATURE,,,English,Article,,,,,,,COLD DARK-MATTER; DIGITAL SKY SURVEY; PROBE WMAP OBSERVATIONS; REDSHIFT SURVEY; POWER SPECTRUM; Z-GREATER-THAN-5.7 QUASARS; ADDITIONAL QUASARS; MASS FUNCTION; UNIVERSE; LAMBDA,"The cold dark matter model has become the leading theoretical picture for the formation of structure in the Universe. This model, together with the theory of cosmic inflation, makes a clear prediction for the initial conditions for structure formation and predicts that structures grow hierarchically through gravitational instability. Testing this model requires that the precise measurements delivered by galaxy surveys can be compared to robust and equally precise theoretical calculations. Here we present a simulation of the growth of dark matter structure using 2,160 3 particles, following them from redshift z = 127 to the present in a cube-shaped region 2,230 billion lightyears on a side. In postprocessing, we also follow the formation and evolution of the galaxies and quasars. We show that baryon-induced features in the initial conditions of the Universe are reflected in distorted form in the low-redshift galaxy distribution, an effect that can be used to constrain the nature of dark energy with future generations of observational surveys of galaxies.","Max Planck Inst Astrophys, D-85740 Garching, Germany; Univ Durham, Dept Phys, Inst Computat Cosmol, Durham DH1 3LE, England; Nagoya Univ, Dept Phys, Chikusa Ku, Nagoya, Aichi 4648602, Japan; Univ Victoria, Dept Phys & Astron, Victoria, BC V8P 5C2, Canada; McMaster Univ, Dept Phys & Astron, Hamilton, ON L8S 4M1, Canada; Univ Edinburgh, Inst Astron, Edinburgh EH9 3HJ, Midlothian, Scotland; Univ Sussex, Dept Phys & Astron, Brighton BN1 9QH, E Sussex, England; Univ Michigan, Dept Phys & Astron, Ann Arbor, MI 48109 USA; Univ Pittsburgh, Dept Phys & Astron, Pittsburgh, PA 15260 USA; Univ Nottingham, Dept Phys & Astron, Nottingham NG7 2RD, England","Springel, V (reprint author), Max Planck Inst Astrophys, Karl Schwarzschild Str 1, D-85740 Garching, Germany.",,"Yoshida, Naoki/A-4305-2011; Pearce, Frazer/H-1503-2012; Gao, Liang/O-6598-2014; Croton, Darren/I-8636-2017","Croton, Darren/0000-0002-5009-512X; Evrard, August/0000-0002-4876-956X; Pearce, Frazer/0000-0002-2383-9250; Thomas, Peter/0000-0001-6888-6483; Cole, Shaun/0000-0002-5954-7903; Jenkins, Adrian/0000-0003-4389-2232",,,,50,2491,2506,1,100,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,2-Jun,2005,435,7042,,,,,629,636,,10.1038/nature03597,,8,Multidisciplinary Sciences,Science & Technology - Other Topics,931HK,WOS:000229476200041,15931216,No,,,11/20/17
J,"Spilianakis, CG; Lalioti, MD; Town, T; Lee, GR; Flavell, RA",,,,"Spilianakis, CG; Lalioti, MD; Town, T; Lee, GR; Flavell, RA",,,Interchromosomal associations between alternatively expressed loci,NATURE,,,English,Article,,,,,,,RANGE INTRACHROMOSOMAL INTERACTIONS; TH2 CYTOKINE LOCUS; BETA-GLOBIN LOCUS; CELL-DIFFERENTIATION; GENE-REGULATION; CONTROL REGION; CENTROMERIC HETEROCHROMATIN; CHROMOSOME TERRITORIES; HYPERSENSITIVE SITES; NUCLEAR-LOCALIZATION,"The T-helper- cell 1 and 2 (T(H)1 and T(H)2) pathways, defined by cytokines interferon-gamma (IFN-gamma) and interleukin-4 ( IL-4), respectively, comprise two alternative CD4(+) T-cell fates, with functional consequences for the host immune system. These cytokine genes are encoded on different chromosomes. The recently described T(H)2 locus control region (LCR) coordinately regulates the T(H)2 cytokine genes by participating in a complex between the LCR and promoters of the cytokine genes Il4, Il5 and Il13. Although they are spread over 120 kilobases, these elements are closely juxtaposed in the nucleus in a poised chromatin conformation. In addition to these intrachromosomal interactions, we now describe interchromosomal interactions between the promoter region of the IFN-gamma gene on chromosome 10 and the regulatory regions of the T(H)2 cytokine locus on chromosome 11. DNase I hypersensitive sites that comprise the T(H)2 LCR developmentally regulate these interchromosomal interactions. Furthermore, there seems to be a cell-type-specific dynamic interaction between interacting chromatin partners whereby interchromosomal interactions are apparently lost in favour of intrachromosomal ones upon gene activation. Thus, we provide an example of eukaryotic genes located on separate chromosomes associating physically in the nucleus via interactions that may have a function in coordinating gene expression.","Yale Univ, Sch Med, Immunobiol Sect, New Haven, CT 06520 USA; Yale Univ, Sch Med, Dept Genet, New Haven, CT 06520 USA; Howard Hughes Med Inst, New Haven, CT 06520 USA","Flavell, RA (reprint author), Yale Univ, Sch Med, Immunobiol Sect, 333 Cedar St, New Haven, CT 06520 USA.",richard.flavell@yale.edu,"Spilianakis, Charalampos/C-9893-2011","Spilianakis, Charalampos/0000-0003-0921-1923",,,,37,461,477,2,38,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,2-Jun,2005,435,7042,,,,,637,645,,10.1038/nature03574,,9,Multidisciplinary Sciences,Science & Technology - Other Topics,931HK,WOS:000229476200042,15880101,No,,,11/20/17
J,"Urnov, FD; Miller, JC; Lee, YL; Beausejour, CM; Rock, JM; Augustus, S; Jamieson, AC; Porteus, MH; Gregory, PD; Holmes, MC",,,,"Urnov, FD; Miller, JC; Lee, YL; Beausejour, CM; Rock, JM; Augustus, S; Jamieson, AC; Porteus, MH; Gregory, PD; Holmes, MC",,,Highly efficient endogenous human gene correction using designed zinc-finger nucleases,NATURE,,,English,Article,,,,,,,DOUBLE-STRAND BREAKS; HOMOLOGOUS RECOMBINATION; SACCHAROMYCES-CEREVISIAE; CHIMERIC NUCLEASES; MAMMALIAN-CELLS; DNA RECOGNITION; PROTEINS; SITE; SPECIFICITY; CLEAVAGE,"Permanent modification of the human genome in vivo is impractical owing to the low frequency of homologous recombination in human cells, a fact that hampers biomedical research and progress towards safe and effective gene therapy. Here we report a general solution using two fundamental biological processes: DNA recognition by C2H2 zinc-finger proteins and homology-directed repair of DNA double-strand breaks. Zinc-finger proteins engineered to recognize a unique chromosomal site can be fused to a nuclease domain, and a double-strand break induced by the resulting zinc-finger nuclease can create specific sequence alterations by stimulating homologous recombination between the chromosome and an extrachromosomal DNA donor. We show that zinc-finger nucleases designed against an X-linked severe combined immune deficiency ( SCID) mutation in the IL2R gamma gene yielded more than 18% gene-modified human cells without selection. Remarkably, about 7% of the cells acquired the desired genetic modification on both X chromosomes, with cell genotype accurately reflected at the messenger RNA and protein levels. We observe comparably high frequencies in human T cells, raising the possibility of strategies based on zinc-finger nucleases for the treatment of disease.","Sangamo BioSci Inc, Richmond, CA 94804 USA; Univ Texas, SW Med Ctr, Dept Pediat, Dallas, TX 75390 USA; Univ Texas, SW Med Ctr, Dept Biochem, Dallas, TX 75390 USA","Holmes, MC (reprint author), Sangamo BioSci Inc, Pt Richmond Tech Ctr 501,Canal Blvd,Suite A100, Richmond, CA 94804 USA.",matthew.porteus@UTSouthwestern.edu; mholmes@sangamo.com,,,,,,39,873,944,7,133,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,2-Jun,2005,435,7042,,,,,646,651,,10.1038/nature03556,,6,Multidisciplinary Sciences,Science & Technology - Other Topics,931HK,WOS:000229476200043,15806097,No,,,11/20/17
J,"Whelan, ET; Ray, TP; Bacciotti, F; Natta, A; Testi, L; Randich, S",,,,"Whelan, ET; Ray, TP; Bacciotti, F; Natta, A; Testi, L; Randich, S",,,A resolved outflow of matter from a brown dwarf,NATURE,,,English,Article,,,,,,,T-TAURI STARS; FORBIDDEN EMISSION; RHO-OPHIUCHI; DARK CLOUD; AU SCALES; ACCRETION; BINARIES,"The birth of stars involves not only accretion but also, counterintuitively, the expulsion of matter in the form of highly supersonic outflows(1,2). Although this phenomenon has been seen in young stars, a fundamental question is whether it also occurs among newborn brown dwarfs: these are the so-called 'failed stars', with masses between stars and planets, that never manage to reach temperatures high enough for normal hydrogen fusion to occur(3). Recently, evidence for accretion in young brown dwarfs has mounted(4-6), and their spectra show lines that are suggestive of outflows(7-9). Here we report spectro-astrometric data that spatially resolve an outflow from a brown dwarf. The outflow's characteristics appear similar to, but on a smaller scale than, outflows from normal young stars. This result suggests that the outflow mechanism is universal, and perhaps relevant even to the formation of planets.","Dublin Inst Adv Studies, Dublin 2, Ireland; Osserv Astrofis Arcetri, INAF, I-50125 Florence, Italy","Whelan, ET (reprint author), Dublin Inst Adv Studies, 5 Merrion Sq, Dublin 2, Ireland.",ewhelan@cp.dias.ie,,"Randich, Sofia/0000-0003-2438-0899; BACCIOTTI, FRANCESCA/0000-0001-5776-9476",,,,19,84,84,0,2,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,2-Jun,2005,435,7042,,,,,652,654,,10.1038/nature03598,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,931HK,WOS:000229476200044,15931217,No,,,11/20/17
J,"Kimel, AV; Kirilyuk, A; Usachev, PA; Pisarev, RV; Balbashov, AM; Rasing, T",,,,"Kimel, AV; Kirilyuk, A; Usachev, PA; Pisarev, RV; Balbashov, AM; Rasing, T",,,Ultrafast non-thermal control of magnetization by instantaneous photomagnetic pulses,NATURE,,,English,Article,,,,,,,RAMAN-SCATTERING; ELECTRIC-FIELD; NICKEL; FERROMAGNETISM; SEMICONDUCTOR; EXCITATIONS; DYNAMICS,"The demand for ever-increasing density of information storage and speed of manipulation has triggered an intense search for ways to control the magnetization of a medium by means other than magnetic fields(1-5). Recent experiments on laser-induced demagnetization(6-8) and spin reorientation(9) use ultrafast lasers as a means to manipulate magnetization, accessing timescales of a picosecond or less. However, in all these cases the observed magnetic excitation is the result of optical absorption followed by a rapid temperature increase. This thermal origin of spin excitation considerably limits potential applications because the repetition frequency is limited by the cooling time(10). Here we demonstrate that circularly polarized femtosecond laser pulses can be used to non-thermally excite and coherently control the spin dynamics in magnets by way of the inverse Faraday effect. Such a photomagnetic interaction is instantaneous and is limited in time by the pulse width (similar to 200 fs in our experiment). Our finding thus reveals an alternative mechanism of ultrafast coherent spin control, and offers prospects for applications of ultrafast lasers in magnetic devices.","Radboud Univ Nijmegen, IMM, NL-6525 ED Nijmegen, Netherlands; AF Ioffe Phys Tech Inst, St Petersburg 194021, Russia; Moscow Power Engn Inst, Moscow 111250, Russia","Rasing, T (reprint author), Radboud Univ Nijmegen, IMM, NL-6525 ED Nijmegen, Netherlands.",th.rasing@science.ru.nl,"Kimel, Alexey/D-5112-2012; Rasing, Theo/D-5207-2012; Kirilyuk, Andrei/D-7798-2012; Usachev, Pavel/G-3310-2013","Kirilyuk, Andrei/0000-0003-1479-9872; Usachev, Pavel/0000-0002-1386-6466",,,,26,501,506,10,201,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,2-Jun,2005,435,7042,,,,,655,657,,10.1038/nature03564,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,931HK,WOS:000229476200045,15917826,No,,,11/20/17
J,"Piva, PG; DiLabio, GA; Pitters, JL; Zikovsky, J; Rezeq, M; Dogel, S; Hofer, WA; Wolkow, RA",,,,"Piva, PG; DiLabio, GA; Pitters, JL; Zikovsky, J; Rezeq, M; Dogel, S; Hofer, WA; Wolkow, RA",,,Field regulation of single-molecule conductivity by a charged surface atom,NATURE,,,English,Article,,,,,,,GENERALIZED GRADIENT APPROXIMATION; SELF-DIRECTED GROWTH; NANOSTRUCTURES; SILICON,"Electrical transport through molecules has been much studied since it was proposed(1) that individual molecules might behave like basic electronic devices, and intriguing single-molecule electronic effects have been demonstrated(2,3). But because transport properties are sensitive to structural variations on the atomic scale(4-7), further progress calls for detailed knowledge of how the functional properties of molecules depend on structural features. The characterization of two-terminal structures has become increasingly robust and reproducible(8-12), and for some systems detailed structural characterization of molecules on electrodes or insulators is available(13-17). Here we present scanning tunnelling microscopy observations and classical electrostatic and quantum mechanical modelling results that show that the electrostatic field emanating from a fixed point charge regulates the conductivity of nearby substrate-bound molecules. We find that the onset of molecular conduction is shifted by changing the charge state of a silicon surface atom, or by varying the spatial relationship between the molecule and that charged centre. Because the shifting results in conductivity changes of substantial magnitude, these effects are easily observed at room temperature.","Univ Alberta, Dept Phys, Avadh Bhatia Phys Lab 534, Edmonton, AB T6G 2J1, Canada; Natl Res Council Canada, Natl Inst Nanotechnol, Edmonton, AB T6G 2V4, Canada; Univ Liverpool, Surface Sci Res Ctr, Liverpool L69 3BX, Merseyside, England","Wolkow, RA (reprint author), Univ Alberta, Dept Phys, Avadh Bhatia Phys Lab 534, Edmonton, AB T6G 2J1, Canada.",rwolkow@ualberta.ca,"Rezeq, Moh'd/O-9548-2016","Rezeq, Moh'd/0000-0001-9616-2511",,,,30,241,244,1,41,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,2-Jun,2005,435,7042,,,,,658,661,,10.1038/nature03563,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,931HK,WOS:000229476200046,15931218,No,,,11/20/17
J,"Tarasov, L; Peltier, WR",,,,"Tarasov, L; Peltier, WR",,,Arctic freshwater forcing of the Younger Dryas cold reversal,NATURE,,,English,Article,,,,,,,GLACIAL LAKE AGASSIZ; ICE-SHEET; CIRCULATION; MELTWATER; HISTORY; DEEP; CLIMATE; RECORD; EVENT; GREENLAND,"The last deglaciation was abruptly interrupted by a millennial-scale reversal to glacial conditions(1), the Younger Dryas cold event. This cold interval has been connected to a decrease in the rate of North Atlantic Deep Water formation and to a resulting weakening of the meridional overturning circulation(2-4) owing to surface water freshening. In contrast, an earlier input of fresh water ( meltwater pulse 1a), whose origin is disputed(5,6), apparently did not lead to a reduction of the meridional overturning circulation(4). Here we analyse an ensemble of simulations of the drainage chronology of the North American ice sheet in order to identify the geographical release points of freshwater forcing during deglaciation. According to the simulations with our calibrated glacial systems model, the North American ice sheet contributed about half the fresh water of meltwater pulse 1a. During the onset of the Younger Dryas, we find that the largest combined meltwater/ iceberg discharge was directed into the Arctic Ocean. Given that the only drainage outlet from the Arctic Ocean was via the Fram Strait into the Greenland - Iceland - Norwegian seas(7), where North Atlantic Deep Water is formed today, we hypothesize that it was this Arctic freshwater flux that triggered the Younger Dryas cold reversal.","Univ Toronto, Dept Phys, Toronto, ON M5S 1A7, Canada","Tarasov, L (reprint author), Univ Toronto, Dept Phys, 60 St George St, Toronto, ON M5S 1A7, Canada.",lev@atmosp.physics.utoronto.ca,"Peltier, William/A-1102-2008",,,,,30,157,164,3,63,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,2-Jun,2005,435,7042,,,,,662,665,,10.1038/nature03617,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,931HK,WOS:000229476200047,15931219,No,,,11/20/17
J,"Rost, S; Garnero, EJ; Williams, Q; Manga, M",,,,"Rost, S; Garnero, EJ; Williams, Q; Manga, M",,,Seismological constraints on a possible plume root at the core-mantle boundary,NATURE,,,English,Article,,,,,,,ULTRALOW-VELOCITY ZONE; PARTIAL MELT; LOWERMOST MANTLE; LAYER; BASE; SCP; TOMOGRAPHY; PRESSURES; PACIFIC; WAVES,"Recent seismological discoveries have indicated that the Earth's core - mantle boundary is far more complex than a simple boundary between the molten outer core and the silicate mantle. Instead, its structural complexities probably rival those of the Earth's crust(1). Some regions of the lowermost mantle have been observed to have seismic wave speed reductions of at least 10 per cent(2-7), which appear not to be global in extent(7-9). Here we present robust evidence for an 8.5-km- thick and similar to 50-km-wide pocket of dense, partially molten material at the core - mantle boundary east of Australia. Array analyses of an anomalous precursor to the reflected seismic wave ScP reveal compressional and shear-wave velocity reductions of 8 and 25 per cent, respectively, and a 10 per cent increase in density of the partially molten aggregate. Seismological data are incompatible with a basal layer composed of pure melt, and thus require a mechanism to prevent downward percolation of dense melt within the layer. This may be possible by trapping of melt by cumulus crystal growth following melt drainage from an anomalously hot overlying region of the lowermost mantle. This magmatic evolution and the resulting cumulate structure seem to be associated with overlying thermal instabilities, and thus may mark a root zone of an upwelling plume.","Arizona State Univ, Dept Geol Sci, Tempe, AZ 85287 USA; Univ Calif Santa Cruz, Dept Earth Sci, Santa Cruz, CA 95064 USA; Univ Calif Berkeley, Dept Earth & Planetary Sci, Berkeley, CA 94720 USA","Rost, S (reprint author), Arizona State Univ, Dept Geol Sci, Box 871404, Tempe, AZ 85287 USA.",srost@asu.edu,"Manga, Michael/D-3847-2013","Manga, Michael/0000-0003-3286-4682",,,,31,99,101,2,30,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,2-Jun,2005,435,7042,,,,,666,669,,10.1038/nature03620,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,931HK,WOS:000229476200048,15931220,No,,,11/20/17
J,"Rauhut, OWM; Remes, K; Fechner, R; Cladera, G; Puerta, P",,,,"Rauhut, OWM; Remes, K; Fechner, R; Cladera, G; Puerta, P",,,Discovery of a short-necked sauropod dinosaur from the Late Jurassic period of Patagonia,NATURE,,,English,Article,,,,,,,,"Sauropod dinosaurs are one of the most conspicuous groups of Mesozoic terrestrial vertebrates. They show general trends towards an overall increase in size and elongation of the neck, by means of considerable elongation of the length of individual vertebrae and a cervical vertebra count that, in some cases, increases to 19 (ref. 1). The long neck is a particular hallmark of sauropod dinosaurs and is usually regarded as a key feeding adaptation(2). Here we describe a new dicraeosaurid sauropod, from the latest Jurassic period of Patagonia, that has a particularly short neck. With a neck that is about 40% shorter than in other known dicraeosaurs(3,4), this taxon demonstrates a trend opposite to that seen in most sauropods and indicates that the ecology of dicraeosaurids might have differed considerably from that of other sauropods. The new taxon indicates that there was a rapid radiation and dispersal of dicraeosaurids in the Late Jurassic of the Southern Hemisphere, after the separation of Gondwana from the northern continents by the late Middle Jurassic.","Bayer Staatssammlung Palaontol & Geol, D-80333 Munich, Germany; Museo Paleontol Egidio Feruglio, RA-9100 Trelew, Argentina","Rauhut, OWM (reprint author), Bayer Staatssammlung Palaontol & Geol, Richard Wagner Str 10, D-80333 Munich, Germany.",o.rauhut@lrz.uni-muenchen.de,"Remes, Kristian/B-7173-2008",,,,,23,84,92,0,3,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,2-Jun,2005,435,7042,,,,,670,672,,10.1038/nature03623,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,931HK,WOS:000229476200049,15931221,No,,,11/20/17
J,"Kosfeld, M; Heinrichs, M; Zak, PJ; Fischbacher, U; Fehr, E",,,,"Kosfeld, M; Heinrichs, M; Zak, PJ; Fischbacher, U; Fehr, E",,,Oxytocin increases trust in humans,NATURE,,,English,Article,,,,,,,MATERNAL-BEHAVIOR; VASOPRESSIN; ATTACHMENT; FAIRNESS; AVERSION; BRAIN; RISK,"Trust pervades human societies(1,2). Trust is indispensable in friendship, love, families and organizations, and plays a key role in economic exchange and politics(3). In the absence of trust among trading partners, market transactions break down. In the absence of trust in a country's institutions and leaders, political legitimacy breaks down. Much recent evidence indicates that trust contributes to economic, political and social success(4,5). Little is known, however, about the biological basis of trust among humans. Here we show that intranasal administration of oxytocin, a neuropeptide that plays a key role in social attachment and affiliation in non-human mammals(6-8), causes a substantial increase in trust among humans, thereby greatly increasing the benefits from social interactions. We also show that the effect of oxytocin on trust is not due to a general increase in the readiness to bear risks. On the contrary, oxytocin specifically affects an individual's willingness to accept social risks arising through interpersonal interactions. These results concur with animal research suggesting an essential role for oxytocin as a biological basis of prosocial approach behaviour.","Univ Zurich, Inst Empir Res Econ, CH-8006 Zurich, Switzerland; Univ Zurich, Dept Clin Psychol & Psychotherapy, CH-8044 Zurich, Switzerland; Claremont Grad Univ, Ctr Neuroecon Studies, Claremont, CA 91711 USA; Collegium Helveticum, CH-8092 Zurich, Switzerland","Fehr, E (reprint author), Univ Zurich, Inst Empir Res Econ, Blumlisalpstr 10, CH-8006 Zurich, Switzerland.",m.heinrichs@psychologie.unizh.ch; efehr@iew.unizh.ch,"Fischbacher, Urs/H-2693-2014","Fischbacher, Urs/0000-0002-5115-8815",,,,30,1535,1566,30,508,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,2-Jun,2005,435,7042,,,,,673,676,,10.1038/nature03701,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,931HK,WOS:000229476200050,15931222,No,,,11/20/17
