PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Lentink, D; Muller, UK; Stamhuis, EJ; de Kat, R; van Gestel, W; Veldhuis, LLM; Henningsson, P; Hedenstrom, A; Videler, JJ; van Leeuwen, JL",,,,"Lentink, D.; Muller, U. K.; Stamhuis, E. J.; de Kat, R.; van Gestel, W.; Veldhuis, L. L. M.; Henningsson, P.; Hedenstrom, A.; Videler, J. J.; van Leeuwen, J. L.",,,How swifts control their glide performance with morphing wings,NATURE,,,English,Article,,,,,,,BLACK VULTURE; APUS-APUS; FLIGHT; BIRDS; TUNNEL; AERODYNAMICS; ORIENTATION,"Gliding birds continually change the shape and size of their wings(1-6), presumably to exploit the profound effect of wing morphology on aerodynamic performance(7-9). That birds should adjust wing sweep to suit glide speed has been predicted qualitatively by analytical glide models(2,10), which extrapolated the wing's performance envelope from aerodynamic theory. Here we describe the aerodynamic and structural performance of actual swift wings, as measured in a wind tunnel, and on this basis build a semiempirical glide model. By measuring inside and outside swifts' behavioural envelope, we show that choosing the most suitable sweep can halve sink speed or triple turning rate. Extended wings are superior for slow glides and turns; swept wings are superior for fast glides and turns. This superiority is due to better aerodynamic performance - with the exception of fast turns. Swept wings are less effective at generating lift while turning at high speeds, but can bear the extreme loads. Finally, our glide model predicts that cost-effective gliding occurs at speeds of 8 - 10 m s(-1), whereas agility-related figures of merit peak at 15 - 25 m s(-1). In fact, swifts spend the night ('roost') in flight at 8 - 10 m s(-1) ( ref. 11), thus our model can explain this choice for a resting behaviour(11,12). Morphing not only adjusts birds' wing performance to the task at hand, but could also control the flight of future aircraft(7).","Univ Wageningen & Res Ctr, Expt Zool Grp, NL-6709 PG Wageningen, Netherlands; Leiden Univ, Inst Biol, NL-2300 RA Leiden, Netherlands; Lund Univ, Dept Theoret Ecol, SE-22362 Lund, Sweden; Delft Univ Technol, Dept Aerosp Engn, NL-2629 HS Delft, Netherlands; Univ Groningen, Dept Marine Biol, NL-9750 AA Haren, Netherlands","Lentink, D (reprint author), Univ Wageningen & Res Ctr, Expt Zool Grp, NL-6709 PG Wageningen, Netherlands.",david.lentink@wur.nl,"Hedenstrom, Anders/F-5377-2010; van Leeuwen, Johan/B-7897-2011; de Kat, Roeland/A-4874-2013","Hedenstrom, Anders/0000-0002-1757-0945; de Kat, Roeland/0000-0002-6851-4409",,,,30,75,84,6,77,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,26-Apr,2007,446,7139,,,,,1082,1085,,10.1038/nature05733,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,160NU,WOS:000245950400050,17460673,No,,,11/20/17
J,"Nugent, FS; Penick, EC; Kauer, JA",,,,"Nugent, Fereshteh S.; Penick, Esther C.; Kauer, Julie A.",,,Opioids block long-term potentiation of inhibitory synapses,NATURE,,,English,Article,,,,,,,VENTRAL TEGMENTAL AREA; GAMMA-VINYL-GABA; DOPAMINE NEURONS; NITRIC-OXIDE; SYNAPTIC-TRANSMISSION; SINGLE EXPOSURE; COCAINE; MORPHINE; RELEASE; LTP,"Excitatory brain synapses are strengthened or weakened in response to specific patterns of synaptic activation, and these changes in synaptic strength are thought to underlie persistent pathologies such as drug addiction, as well as learning(1). In contrast, there are few examples of synaptic plasticity of inhibitory GABA (gamma-aminobutyric acid)-releasing synapses. Here we report long-term potentiation of GABA(A)-mediated synaptic transmission (LTPGABA) onto dopamine neurons of the rat brain ventral tegmental area, a region required for the development of drug addiction. This novel form of LTP is heterosynaptic, requiring postsynaptic NMDA (N-methyl-D-aspartate) receptor activation at glutamate synapses, but resulting from increased GABA release at neighbouring inhibitory nerve terminals. NMDA receptor activation produces nitric oxide, a retrograde signal released from the postsynaptic dopamine neuron. Nitric oxide initiates LTPGABA by activating guanylate cyclase in GABA-releasing nerve terminals. Exposure to morphine both in vitro and in vivo prevents LTPGABA. Whereas brief treatment with morphine in vitro blocks LTPGABA by inhibiting presynaptic glutamate release, in vivo exposure to morphine persistently interrupts signalling from nitric oxide to guanylate cyclase. These neuroadaptations to opioid drugs might contribute to early stages of addiction, and may potentially be exploited therapeutically using drugs targeting GABA(A) receptors.","Brown Univ, Dept Mol Pharmacol Physiol & Biotechnol, Providence, RI 02912 USA","Kauer, JA (reprint author), Brown Univ, Dept Mol Pharmacol Physiol & Biotechnol, Providence, RI 02912 USA.",Julie_Kauer@brown.edu,,"Nugent, Fereshteh/0000-0002-8840-6923",,,,30,167,172,1,27,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,26-Apr,2007,446,7139,,,,,1086,1090,,10.1038/nature05726,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,160NU,WOS:000245950400051,17460674,No,,,11/20/17
J,"Koizumi, S; Shigemoto-Mogami, Y; Nasu-Tada, K; Shinozaki, Y; Ohsawa, K; Tsuda, M; Joshi, BV; Jacobson, KA; Kohsaka, S; Inoue, K",,,,"Koizumi, Schuichi; Shigemoto-Mogami, Yukari; Nasu-Tada, Kaoru; Shinozaki, Yoichi; Ohsawa, Keiko; Tsuda, Makoto; Joshi, Bhalchandra V.; Jacobson, Kenneth A.; Kohsaka, Shinichi; Inoue, Kazuhide",,,UDP acting at P2Y(6) receptors is a mediator of microglial phagocytosis,NATURE,,,English,Article,,,,,,,NUCLEOTIDE RECEPTOR; APOPTOTIC CELLS; IN-VIVO; RELEASE; ATP; INVOLVEMENT; CHEMOTAXIS; ACTIVATION; MIGRATION; CLONING,"Microglia, brain immune cells, engage in the clearance of dead cells or dangerous debris, which is crucial to the maintenance of brain functions. When a neighbouring cell is injured, microglia move rapidly towards it or extend a process to engulf the injured cell. Because cells release or leak ATP when they are stimulated(1,2) or injured(3,4), extracellular nucleotides are thought to be involved in these events. In fact, ATP triggers a dynamic change in the motility of microglia in vitro(5,6) and in vivo(3,4), a previously unrecognized mechanism underlying microglial chemotaxis(5,6); in contrast, microglial phagocytosis has received only limited attention. Here we show that microglia express the metabotropic P2Y(6) receptor whose activation by endogenous agonist UDP triggers microglial phagocytosis. UDP facilitated the uptake of microspheres in a P2Y(6)-receptor-dependent manner, which was mimicked by the leakage of endogenous UDP when hippocampal neurons were damaged by kainic acid in vivo and in vitro. In addition, systemic administration of kainic acid in rats resulted in neuronal cell death in the hippocampal CA1 and CA3 regions, where increases in messenger RNA encoding P2Y(6) receptors that colocalized with activated microglia were observed. Thus, the P2Y(6) receptor is upregulated when neurons are damaged, and could function as a sensor for phagocytosis by sensing diffusible UDP signals, which is a previously unknown pathophysiological function of P2 receptors in microglia.","Kyushu Univ, Grad Sch Pharmaceut Sci, Dept Mol & Syst Pharmacol, Fukuoka 8128582, Japan; Natl Inst Hlth Sci, Div Pharmacol, Setagaya Ku, Tokyo 1588501, Japan; Univ Yamanashi, Interdisciplinary Grad Sch Med & Engn, Dept Pharmacol, Yamanashi 4093893, Japan; Natl Inst Neurosci, Dept Neurochem, Tokyo 1878502, Japan; NIDDKD, Mol Recognit Sect, Bioorgan Chem Lab, NIH, Bethesda, MD 20892 USA","Inoue, K (reprint author), Kyushu Univ, Grad Sch Pharmaceut Sci, Dept Mol & Syst Pharmacol, 3-1-1 Maidashi, Fukuoka 8128582, Japan.",inoue@phar.kyushu-u.ac.jp,"Jacobson, Kenneth/A-1530-2009; Shinozaki, Youichi/E-8594-2010","Jacobson, Kenneth/0000-0001-8104-1493; Shinozaki, Youichi/0000-0002-6448-1304",Intramural NIH HHS [Z01 DK031116-20],,,28,354,372,2,21,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,26-Apr,2007,446,7139,,,,,1091,1095,,10.1038/nature05704,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,160NU,WOS:000245950400052,17410128,No,Y,N,11/20/17
J,"Nishiyama, T; Ohsumi, K; Kishimoto, T",,,,"Nishiyama, Tomoko; Ohsumi, Keita; Kishimoto, Takeo",,,Phosphorylation of Erp1 by p90rsk is required for cytostatic factor arrest in Xenopus laevis eggs,NATURE,,,English,Article,,,,,,,ANAPHASE-PROMOTING COMPLEX; METAPHASE ARREST; MEIOTIC MATURATION; CELL-CYCLE; VERTEBRATE EGGS; MAP KINASE; INHIBITOR; EXIT; DEGRADATION; INDUCTION,"Until fertilization, the meiotic cell cycle of vertebrate eggs is arrested at metaphase of meiosis II by a cytoplasmic activity termed cytostatic factor (CSF)(1), which causes inhibition of the anaphase-promoting complex/cyclosome (APC/C), a ubiquitin ligase that targets mitotic cyclins - regulatory proteins of meiosis and mitosis - for degradation(2,3). Recent studies indicate that Erp1/ Emi2, an inhibitor protein for the APC/C, has an essential role in establishing and maintaining CSF arrest(4-6), but its relationship to Mos, a mitogen-activated protein kinase ( MAPK) kinase kinase that also has an essential role in establishing CSF arrest 7 through activation of p90 ribosomal S6 kinase (p90rsk)(8,9), is unclear. Here we report that in Xenopus eggs Erp1 is a substrate of p90rsk, and that Mos-dependent phosphorylation of Erp1 by p90rsk at Thr 336, Ser 342 and Ser 344 is crucial for both stabilizing Erp1 and establishing CSF arrest in meiosis II oocytes. Semi-quantitative analysis with CSF-arrested egg extracts reveals that the Mos-dependent phosphorylation of Erp1 enhances, but does not generate, the activity of Erp1 that maintains metaphase arrest. Our results also suggest that Erp1 inhibits cyclin B degradation by binding the APC/C at its carboxy-terminal destruction box(10), and this binding is also enhanced by the Mos-dependent phosphorylation. Thus, Mos and Erp1 collaboratively establish and maintain metaphase II arrest in Xenopus eggs. The link between Mos and Erp1 provides a molecular explanation for the integral mechanism of CSF arrest in unfertilized vertebrate eggs.","Tokyo Inst Technol, Grad Sch Biosci & Biotechnol, Lab Cell & Dev Biol, Midori Ku, Yokohama, Kanagawa 2268501, Japan","Ohsumi, K (reprint author), Tokyo Inst Technol, Grad Sch Biosci & Biotechnol, Lab Cell & Dev Biol, Midori Ku, 4259 Nagatsuta, Yokohama, Kanagawa 2268501, Japan.",kohsumi@bio.titech.ac.jp,,,,,,29,82,82,0,6,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,26-Apr,2007,446,7139,,,,,1096,1099,,10.1038/nature05696,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,160NU,WOS:000245950400053,17410129,No,,,11/20/17
J,"Inoue, D; Ohe, M; Kanemori, Y; Nobui, T; Sagata, N",,,,"Inoue, Daigo; Ohe, Munemichi; Kanemori, Yoshinori; Nobui, Toshiya; Sagata, Noriyuki",,,A direct link of the Mos-MAPK pathway to Erp1/Emi2 in meiotic arrest of Xenopus laevis eggs,NATURE,,,English,Article,,,,,,,CYTOSTATIC FACTOR ARREST; ANAPHASE-PROMOTING COMPLEX/CYCLOSOME; MEIOSIS-II; METAPHASE ARREST; VERTEBRATE EGGS; CELL-CYCLE; KINASE; OOCYTES; INHIBITOR; EMI2,"In vertebrates, unfertilized eggs ( or mature oocytes) are arrested at metaphase of meiosis II by a cytoplasmic activity called cytostatic factor (CSF)(1). The classical Mos - MAPK pathway has long been implicated in CSF arrest of vertebrate eggs, but exactly how it exerts CSF activity remains unclear(2-4). Recently, Erp1 ( also called Emi2), an inhibitor of the anaphase-promoting complex/cyclosome (APC/C) required for degradation of the mitotic regulator cyclin B (ref. 5), has also been shown to be a component of CSF in both Xenopus and mice(6-8). Erp1 is destroyed on fertilization or egg activation(9,10), like Mos(11). However, despite these similarities the Mos-MAPK (mitogen-activated protein kinase) pathway and Erp1 are thought to act rather independently in CSF arrest(3,6,8). Here, we show that p90rsk, the kinase immediately downstream from Mos MAPK, directly targets Erp1 for CSF arrest in Xenopus oocytes. Erp1 is synthesized immediately after meiosis I, and the Mos MAPK pathway or p90rsk is essential for CSF arrest by Erp1. p90rsk can directly phosphorylate Erp1 on Ser 335/Thr 336 both in vivo and in vitro, and upregulates both Erp1 stability and activity. Erp1 is also present in early embryos, but has little CSF activity owing, at least in part, to the absence of p90rsk activity. These results clarify the direct link of the classical Mos - MAPK pathway to Erp1 in meiotic arrest of vertebrate oocytes.","Kyushu Univ, Grad Sch Sci, Dept Biol, Fukuoka 8128581, Japan; Japan Sci & Technol Agcy, CREST, Kawaguchi, Saitama 3320012, Japan","Sagata, N (reprint author), Kyushu Univ, Grad Sch Sci, Dept Biol, Hakozaki 6-10-1, Fukuoka 8128581, Japan.",nsagascb@mbox.nc.kyushu-u.ac.jp,"U-ID, Kyushu/C-5291-2016",,,,,29,84,85,0,7,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,26-Apr,2007,446,7139,,,,,1100,1104,,10.1038/nature05688,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,160NU,WOS:000245950400054,17410130,No,,,11/20/17
J,"van Kasteren, SI; Kramer, HB; Jensen, HH; Campbell, SJ; Kirkpatrick, J; Oldham, NJ; Anthony, DC; Davis, BG",,,,"van Kasteren, Sander I.; Kramer, Holger B.; Jensen, Henrik H.; Campbell, Sandra J.; Kirkpatrick, Joanna; Oldham, Neil J.; Anthony, Daniel C.; Davis, Benjamin G.",,,Expanding the diversity of chemical protein modification allows post-translational mimicry,NATURE,,,English,Article,,,,,,,BLOOD-BRAIN-BARRIER; O-GLCNAC; P-SELECTIN; TERMINAL ALKYNES; IN-VIVO; EXPRESSION; MALARIA; AZIDES; GLYCOSYLATION; GLYCOPROTEIN,"One of the most important current scientific paradoxes is the economy with which nature uses genes. In all higher animals studied, we have found many fewer genes than we would have previously expected. The functional outputs of the eventual products of genes seem to be far more complex than the more restricted blueprint. In higher organisms, the functions of many proteins are modulated by post-translational modifications (PTMs)(1). These alterations of amino-acid side chains lead to higher structural and functional protein diversity and are, therefore, a leading contender for an explanation for this seeming incongruity. Natural protein production methods typically produce PTM mixtures within which function is difficult to dissect or control. Until now it has not been possible to access pure mimics of complex PTMs. Here we report a chemical tagging approach that enables the attachment of multiple modifications to bacterially expressed ( bare) protein scaffolds: this approach allows reconstitution of functionally effective mimics of higher organism PTMs. By attaching appropriate modifications at suitable distances in the widely-used LacZ reporter enzyme scaffold, we created protein probes that included sensitive systems for detection of mammalian brain inflammation and disease. Through target synthesis of the desired modification, chemistry provides a structural precision and an ability to retool with a chosen PTM in a manner not available to other approaches. In this way, combining chemical control of PTM with readily available protein scaffolds provides a systematic platform for creating probes of protein PTM interactions. We therefore anticipate that this ability to build model systems 2 will allow some of this gene product complexity to be dissected, with the aim of eventually being able to completely duplicate the patterns of a particular protein's PTMs from an in vivo assay into an in vitro system.","Univ Oxford, Dept Chem, Chem Res Lab, Oxford OX1 3TA, England; Univ Oxford, Dept Pharmacol, Oxford OX1 3QT, England","Davis, BG (reprint author), Univ Oxford, Dept Chem, Chem Res Lab, Mansfield Rd, Oxford OX1 3TA, England.",Ben.Davis@chem.ox.ac.uk,"Anthony, Daniel/F-7765-2010; Davis, Benjamin/C-5281-2011","Anthony, Daniel/0000-0003-1380-6655; Davis, Benjamin/0000-0002-5056-407X; Kramer, Holger/0000-0002-6400-0945; Oldham, Neil/0000-0001-8024-4563",Medical Research Council [G0500853],,,30,187,189,11,94,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,26-Apr,2007,446,7139,,,,,1105,1109,,10.1038/nature05757,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,160NU,WOS:000245950400055,17460675,No,,,11/20/17
J,"Groblacher, S; Paterek, T; Kaltenbaek, R; Brukner, C; Zukowski, M; Aspelmeyer, M; Zeilinger, A",,,,"Groeblacher, Simon; Paterek, Tomasz; Kaltenbaek, Rainer; Brukner, Caslav; Zukowski, Marek; Aspelmeyer, Markus; Zeilinger, Anton",,,An experimental test of non-local realism,NATURE,,,English,Article,,,,,,,HIDDEN-VARIABLE THEORIES; QUANTUM-MECHANICS; BELL INEQUALITIES; CURRENT SITUATION; LOCAL THEORIES; THEOREM; VIOLATION,"Most working scientists hold fast to the concept of 'realism' - a viewpoint according to which an external reality exists independent of observation. But quantum physics has shattered some of our cornerstone beliefs. According to Bell's theorem, any theory that is based on the joint assumption of realism and locality ( meaning that local events cannot be affected by actions in space-like separated regions) is at variance with certain quantum predictions. Experiments with entangled pairs of particles have amply confirmed these quantum predictions, thus rendering local realistic theories untenable. Maintaining realism as a fundamental concept would therefore necessitate the introduction of 'spooky' actions that defy locality. Here we show by both theory and experiment that a broad and rather reasonable class of such non-local realistic theories is incompatible with experimentally observable quantum correlations. In the experiment, we measure previously untested correlations between two entangled photons, and show that these correlations violate an inequality proposed by Leggett for non-local realistic theories. Our result suggests that giving up the concept of locality is not sufficient to be consistent with quantum experiments, unless certain intuitive features of realism are abandoned.","Univ Vienna, Fac Phys, A-1090 Vienna, Austria; Austrian Acad Sci, IQOQI, A-1090 Vienna, Austria; Univ Gdansk, Inst Theoret Phys & Astrophys, PL-08952 Gdansk, Poland; Erwin Schrodinger Int Inst Math Phys, A-1090 Vienna, Austria","Aspelmeyer, M (reprint author), Univ Vienna, Fac Phys, Boltzmanngasse 5, A-1090 Vienna, Austria.",markus.aspelmeyer@quantum.at; zeilinger-office@quantum.at,"Brukner, Caslav/C-1405-2011; Groeblacher, Simon/O-2455-2014; Kaltenbaek, Rainer/C-8141-2015; Aspelmeyer, Markus/C-4098-2017","Kaltenbaek, Rainer/0000-0002-9991-9919; Aspelmeyer, Markus/0000-0003-4499-7335; Zukowski, Marek/0000-0001-7882-7962",,,,31,184,185,4,32,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,19-Apr,2007,446,7138,,,,,871,875,,10.1038/nature05677,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,158IR,WOS:000245785700033,17443179,No,,,11/20/17
J,"Stegmeier, F; Rape, M; Draviam, VM; Nalepa, G; Sowa, ME; Ang, XLL; McDonald, ER; Li, MZ; Hannon, GJ; Sorger, PK; Kirschner, MW; Harper, JW; Elledge, SJ",,,,"Stegmeier, Frank; Rape, Michael; Draviam, Viji M.; Nalepa, Grzegorz; Sowa, Mathew E.; Ang, Xiaolu L.; McDonald, E. Robert, III; Li, Mamie Z.; Hannon, Gregory J.; Sorger, Peter K.; Kirschner, Marc W.; Harper, J. Wade; Elledge, Stephen J.",,,Anaphase initiation is regulated by antagonistic ubiquitination and deubiquitination activities,NATURE,,,English,Article,,,,,,,SPINDLE CHECKPOINT; MITOTIC CHECKPOINT; PROMOTING COMPLEX/CYCLOSOME; CYCLIN-A; MITOSIS; BISTABILITY; ANEUPLOIDY; P31(COMET); PROTEIN; CANCER,"The spindle checkpoint prevents chromosome mis-segregation by delaying sister chromatid separation until all chromosomes have achieved bipolar attachment to the mitotic spindle. Its operation is essential for accurate chromosome segregation, whereas its dysregulation can contribute to birth defects and tumorigenesis. The target of the spindle checkpoint is the anaphase-promoting complex (APC), a ubiquitin ligase that promotes sister chromatid separation and progression to anaphase. Using a short hairpin RNA screen targeting components of the ubiquitin-proteasome pathway in human cells, we identified the deubiquitinating enzyme USP44 (ubiquitin-specific protease 44) as a critical regulator of the spindle checkpoint. USP44 is not required for the initial recognition of unattached kinetochores and the subsequent recruitment of checkpoint components. Instead, it prevents the premature activation of the APC by stabilizing the APC-inhibitory Mad2 - Cdc20 complex. USP44 deubiquitinates the APC coactivator Cdc20 both in vitro and in vivo, and thereby directly counteracts the APC-driven disassembly of Mad2 - Cdc20 complexes ( discussed in an accompanying paper). Our findings suggest that a dynamic balance of ubiquitination by the APC and deubiquitination by USP44 contributes to the generation of the switch-like transition controlling anaphase entry, analogous to the way that phosphorylation and dephosphorylation of Cdk1 by Wee1 and Cdc25 controls entry into mitosis.","Harvard Univ, Harvard Partners Ctr Genet & Genom, Howard Hughes Med Inst, Dept Genet,Sch Med, Boston, MA 02115 USA; Harvard Univ, Sch Med, Dept Pathol, Boston, MA 02115 USA; Harvard Univ, Sch Med, Dept Syst Biol, Boston, MA 02115 USA; MIT, Dept Biol, Cambridge, MA 02139 USA; Cold Spring Harbor Lab, Watson Sch Biol Sci, Cold Spring Harbor, NY 11724 USA","Elledge, SJ (reprint author), Harvard Univ, Harvard Partners Ctr Genet & Genom, Howard Hughes Med Inst, Dept Genet,Sch Med, 77 Ave Louis Pasteur, Boston, MA 02115 USA.",marc@hms.harvard.edu; wade_harper@hms.harvard.edu; selledge@genetics.med.harvard.edu,,"Nalepa, Grzegorz/0000-0002-5779-9103; Lab, Nalepa/0000-0002-7560-1906; Cambronne, Xiaolu/0000-0002-3547-448X; Sorger, Peter/0000-0002-3364-1838",NIA NIH HHS [R01 AG011085]; NINDS NIH HHS [F31 NS054507-01],,,25,237,243,0,10,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,19-Apr,2007,446,7138,,,,,876,881,,10.1038/nature05694,,6,Multidisciplinary Sciences,Science & Technology - Other Topics,158IR,WOS:000245785700034,17443180,No,,,11/20/17
J,"Wang, JX; Scully, K; Zhu, X; Cai, L; Zhang, J; Prefontaine, GG; Krones, A; Ohgi, KA; Zhu, P; Garcia-Bassets, I; Liu, F; Taylor, H; Lozach, J; Jayes, FL; Korach, KS; Glass, CK; Fu, XD; Rosenfeld, MG",,,,"Wang, Jianxun; Scully, Kathleen; Zhu, Xiaoyan; Cai, Ling; Zhang, Jie; Prefontaine, Gratien G.; Krones, Anna; Ohgi, Kenneth A.; Zhu, Ping; Garcia-Bassets, Ivan; Liu, Forrest; Taylor, Havilah; Lozach, Jean; Jayes, Friederike L.; Korach, Kenneth S.; Glass, Christopher K.; Fu, Xiang-Dong; Rosenfeld, Michael G.",,,Opposing LSD1 complexes function in developmental gene activation and repression programmes,NATURE,,,English,Article,,,,,,,NOTCH TARGET GENES; LINEAGE DETERMINATION; ANDROGEN-RECEPTOR; ESTROGEN-RECEPTOR; POLYCOMB PROTEIN; PITUITARY-GLAND; EXPRESSION; MICE; GROWTH; TRANSCRIPTION,"Precise control of transcriptional programmes underlying metazoan development is modulated by enzymatically active co-regulatory complexes, coupled with epigenetic strategies. One thing that remains unclear is how specific members of histone modification enzyme families, such as histone methyltransferases and demethylases, are used in vivo to simultaneously orchestrate distinct developmental gene activation and repression programmes. Here, we report that the histone lysine demethylase, LSD1 - a component of the CoREST-CtBP co- repressor complex - is required for late cell-lineage determination and differentiation during pituitary organogenesis. LSD1 seems to act primarily on target gene activation programmes, as well as in gene repression programmes, on the basis of recruitment of distinct LSD1-containing co- activator or co- repressor complexes. LSD1-dependent gene repression programmes can be extended late in development with the induced expression of ZEB1, a Kruppel-like repressor that can act as a molecular beacon for recruitment of the LSD1-containing CoREST-CtBP co- repressor complex, causing repression of an additional cohort of genes, such as Gh, which previously required LSD1 for activation. These findings suggest that temporal patterns of expression of specific components of LSD1 complexes modulate gene regulatory programmes in many mammalian organs.","Univ Calif San Diego, Howard Hughes Med Inst, Dept Med, La Jolla, CA 92093 USA; Univ Calif San Diego, Howard Hughes Med Inst, Sch Med, La Jolla, CA 92093 USA; Natl Inst Environm Hlth Sci, Res Triangle Pk, NC 27709 USA; Univ Calif San Diego, Dept Cellular & Mol Med, La Jolla, CA 92093 USA; Univ Calif San Diego, Dept Biol, Grad Program, La Jolla, CA 92093 USA; Univ Calif San Diego, Mol Pathol Grad Program, La Jolla, CA 92093 USA","Rosenfeld, MG (reprint author), Univ Calif San Diego, Howard Hughes Med Inst, Dept Med, 9500 Gilman Dr,Room 345, La Jolla, CA 92093 USA.",mrosenfeld@ucsd.edu,"Garcia-Bassets, Ivan/F-5075-2010","Garcia-Bassets, Ivan/0000-0002-6941-9585; Korach, Kenneth/0000-0002-7765-418X",,,,50,289,304,2,21,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,19-Apr,2007,446,7138,,,,,882,887,,10.1038/nature05671,,6,Multidisciplinary Sciences,Science & Technology - Other Topics,158IR,WOS:000245785700035,17392792,No,,,11/20/17
J,"Yang, JJ; Goldstein, JI; Scott, ERD",,,,"Yang, Jijin; Goldstein, Joseph I.; Scott, Edward R. D.",,,Iron meteorite evidence for early formation and catastrophic disruption of protoplanets,NATURE,,,English,Article,,,,,,,METALLOGRAPHIC COOLING RATES; PARENT BODIES; STONY-IRON; IVA IRON; CORE CRYSTALLIZATION; ASTEROIDS; DIFFERENTIATION; FRAGMENTATION; HISTORIES; ACCRETION,"In our Solar System, the planets formed by collisional growth from smaller bodies. Planetesimals collided to form Moon-to-Mars-sized protoplanets in the inner Solar System in 0.1 - 1 Myr, and these collided more energetically to form planets(1). Insights into the timing and nature of collisions during planetary accretion can be gained from meteorite studies. In particular, iron meteorites offer the best constraints on early stages of planetary accretion because most are remnants of the oldest bodies, which accreted and melted in < 1.5 Myr, forming silicate mantles and iron-nickel metallic cores(2-4). Cooling rates for various groups of iron meteorites suggest that if the irons cooled isothermally in the cores of differentiated bodies, as conventionally assumed, these bodies were 5 -200 km in diameter(5,6). This picture is incompatible, however, with the diverse cooling rates observed within certain groups, most notably the IVA group(7,8), but the large uncertainties associated with the measurements do not preclude it. Here we report cooling rates for group IVA iron meteorites that range from 100 to 6,000 K Myr(-1), increasing with decreasing bulk Ni. Improvements in the cooling rate model, smaller error bars, and new data from an independent cooling rate indicator(9) show that the conventional interpretation is no longer viable. Our results require that the IVA meteorites cooled in a 300-km-diameter metallic body that lacked an insulating mantle. This body probably formed similar to 4,500 Myr ago in a 'hit-and-run' collision between Moon-to-Mars-sized protoplanets(10). This demonstrates that protoplanets of similar to 10(3) km size accreted within the first 1.5 Myr, as proposed by theory, and that fragments of these bodies survived as asteroids.","Univ Massachusetts, Dept Mech & Ind Engn, Amherst, MA 01003 USA; Univ Hawaii Manoa, Hawaii Inst Geophys & Planetol, Honolulu, HI 96822 USA","Yang, JJ (reprint author), Univ Massachusetts, Dept Mech & Ind Engn, Amherst, MA 01003 USA.",jiyang@ecs.umass.edu,,,,,,30,65,65,3,21,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,19-Apr,2007,446,7138,,,,,888,891,,10.1038/nature05735,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,158IR,WOS:000245785700036,17443181,No,,,11/20/17
