,PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA,c_fname,c_lname,gender,probability,count,scholar_id,citedby
234,J,"Kobayakawa, K; Kobayakawa, R; Matsumoto, H; Oka, Y; Imai, T; Ikawa, M; Okabe, M; Ikeda, T; Itohara, S; Kikusui, T; Mori, K; Sakano, H",,,,"Kobayakawa, Ko; Kobayakawa, Reiko; Matsumoto, Hideyuki; Oka, Yuichiro; Imai, Takeshi; Ikawa, Masahito; Okabe, Masaru; Ikeda, Toshio; Itohara, Shigeyoshi; Kikusui, Takefumi; Mori, Kensaku; Sakano, Hitoshi",,,Innate versus learned odour processing in the mouse olfactory bulb,NATURE,,,English,Article,,,,,,,PREDATOR ODOR; C-ELEGANS; EXPRESSION; MICE; BEHAVIOR; NEURONS; RECEPTORS; ACCURACY; FAMILY; SPEED,"The mammalian olfactory system mediates various responses, including aversive behaviours to spoiled foods and fear responses to predator odours. In the olfactory bulb, each glomerulus represents a single species of odorant receptor. Because a single odorant can interact with several different receptor species, the odour information received in the olfactory epithelium is converted to a topographical map of multiple glomeruli activated in distinct areas in the olfactory bulb. To study how the odour map is interpreted in the brain, we generated mutant mice in which olfactory sensory neurons in a specific area of the olfactory epithelium are ablated by targeted expression of the diphtheria toxin gene. Here we show that, in dorsal-zone-depleted mice, the dorsal domain of the olfactory bulb was devoid of glomerular structures, although second-order neurons were present in the vacant areas. The mutant mice lacked innate responses to aversive odorants, even though they were capable of detecting them and could be conditioned for aversion with the remaining glomeruli. These results indicate that, in mice, aversive information is received in the olfactory bulb by separate sets of glomeruli, those dedicated for innate and those for learned responses.","Univ Tokyo, Grad Sch Sci, Dept Biophys & Biochem, Tokyo 1130032, Japan; Univ Tokyo, Grad Sch Med, Dept Physiol, Tokyo 1130033, Japan; Osaka Univ, Microbial Dis Res Inst, Suita, Osaka 5650871, Japan; RIKEN, Brain Sci Inst, Lab Behav Genet, Saitama 3510198, Japan; Univ Tokyo, Lab Vet Ethol, Tokyo 1138657, Japan","Sakano, H (reprint author), Univ Tokyo, Grad Sch Sci, Dept Biophys & Biochem, Tokyo 1130032, Japan.",sakano@mail.ecc.u-tokyo.ac.jp,"ikawa, masahito/A-5315-2009; Itohara, Shigeyoshi/I-8769-2012; Imai, Takeshi/L-2201-2013; Okabe, Masaru/B-6917-2015; Oka, Yoshitaka/G-4952-2014","ikawa, masahito/0000-0001-9859-6217; Itohara, Shigeyoshi/0000-0002-2410-9989; Imai, Takeshi/0000-0002-8449-0080; Okabe, Masaru/0000-0002-0803-9044; Oka, Yoshitaka/0000-0002-3482-3051",,,,44,295,298,2,55,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,22-Nov,2007,450,7169,,,,,503,U5,,10.1038/nature06281,,8,Multidisciplinary Sciences,Science & Technology - Other Topics,234JW,WOS:000251158500037,17989651.0,No,,,11/20/17,hitoshi,sakano,male,1,5,na,na
235,J,"Sartori, AA; Lukas, C; Coates, J; Mistrik, M; Fu, S; Bartek, J; Baer, R; Lukas, J; Jackson, SP",,,,"Sartori, Alessandro A.; Lukas, Claudia; Coates, Julia; Mistrik, Martin; Fu, Shuang; Bartek, Jiri; Baer, Richard; Lukas, Jiri; Jackson, Stephen P.",,,Human CtIP promotes DNA end resection,NATURE,,,English,Article,,,,,,,DOUBLE-STRAND BREAKS; BUDDING YEAST SAE2; SACCHAROMYCES-CEREVISIAE; HOMOLOGOUS RECOMBINATION; DAMAGE RESPONSE; MRE11 COMPLEX; CELL-CYCLE; CHECKPOINT CONTROL; PROTEIN-KINASES; BINDING PROTEIN,"In the S and G2 phases of the cell cycle, DNA double-strand breaks (DSBs) are processed into single-stranded DNA, triggering ATR-dependent checkpoint signalling and DSB repair by homologous recombination. Previous work has implicated the MRE11 complex in such DSB-processing events. Here, we show that the human CtIP (RBBP8) protein confers resistance to DSB-inducing agents and is recruited to DSBs exclusively in the S and G2 cell-cycle phases. Moreover, we reveal that CtIP is required for DSB resection, and thereby for recruitment of replication protein A (RPA) and the protein kinase ATR to DSBs, and for the ensuing ATR activation. Furthermore, we establish that CtIP physically and functionally interacts with the MRE11 complex, and that both CtIP and MRE11 are required for efficient homologous recombination. Finally, we reveal that CtIP has sequence homology with Sae2, which is involved in MRE11-dependent DSB processing in yeast. These findings establish evolutionarily conserved roles for CtIP-like proteins in controlling DSB resection, checkpoint signalling and homologous recombination.","Univ Cambridge, Wellcome Trust & Canc Res UK Gurdon Inst, Cambridge CB2 1QN, England; Univ Cambridge, Dept Zool, Cambridge CB2 1QN, England; Danish Canc Soc, Inst Canc Biol, DK-2100 Copenhagen, Denmark; Danish Canc Soc, Ctr Genotox Stress Res, DK-2100 Copenhagen, Denmark; Columbia Univ, Dept Pathol, Inst Canc Genet, New York, NY 10032 USA","Sartori, AA (reprint author), Univ Cambridge, Wellcome Trust & Canc Res UK Gurdon Inst, Tennis Court Rd, Cambridge CB2 1QN, England.",s.jackson@gurdon.cam.ac.uk,"Bartek, Jiri/G-5870-2014; Dry, Kate/I-2328-2014","Lukas, Jiri/0000-0001-9087-506X; Lukas, Claudia/0000-0001-7169-6883; Jackson, Stephen Philip/0000-0001-9317-7937; Sartori, Alessandro/0000-0003-2770-0333",Cancer Research UK [A5290]; NCI NIH HHS [P01 CA097403],,,49,674,684,3,34,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,22-Nov,2007,450,7169,,,,,509,U6,,10.1038/nature06337,,7,Multidisciplinary Sciences,Science & Technology - Other Topics,234JW,WOS:000251158500038,17965729.0,No,Y,N,11/20/17,stephen p.,jackson,na,na,na,na,na
236,J,"Oldham, ML; Khare, D; Quiocho, FA; Davidson, AL; Chen, J",,,,"Oldham, Michael L.; Khare, Dheeraj; Quiocho, Florante A.; Davidson, Amy L.; Chen, Jue",,,Crystal structure of a catalytic intermediate of the maltose transporter,NATURE,,,English,Article,,,,,,,BINDING CASSETTE TRANSPORTER; ATP-BINDING; ABC TRANSPORTER; ESCHERICHIA-COLI; ACTIVE-TRANSPORT; CYTOPLASMIC MEMBRANE; MACROMOLECULAR STRUCTURES; MUTATIONAL ANALYSIS; TRANSITION-STATE; P-GLYCOPROTEIN,"The maltose uptake system of Escherichia coli is a well-characterized member of the ATP-binding cassette transporter superfamily. Here we present the 2.8-angstrom crystal structure of the intact maltose transporter in complex with the maltose-binding protein, maltose and ATP. This structure, stabilized by a mutation that prevents ATP hydrolysis, captures the ATP-binding cassette dimer in a closed, ATP-bound conformation. Maltose is occluded within a solvent-filled cavity at the interface of the two transmembrane subunits, about halfway into the lipid bilayer. The binding protein docks onto the entrance of the cavity in an open conformation and serves as a cap to ensure unidirectional translocation of the sugar molecule. These results provide direct evidence for a concerted mechanism of transport in which solute is transferred from the binding protein to the transmembrane subunits when the cassette dimer closes to hydrolyse ATP.","Purdue Univ, Dept Biol Sci, W Lafayette, IN 47907 USA; Purdue Univ, Dept Chem, W Lafayette, IN 47907 USA; Baylor Coll Med, Verna & Marrs McLean Dept Biochem & Mol Biol, Houston, TX 77030 USA","Chen, J (reprint author), Purdue Univ, Dept Biol Sci, W Lafayette, IN 47907 USA.",chenjue@purdue.edu,,,,,,61,340,345,1,44,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,22-Nov,2007,450,7169,,,,,515,U7,,10.1038/nature06264,,8,Multidisciplinary Sciences,Science & Technology - Other Topics,234JW,WOS:000251158500039,18033289.0,No,Y,N,11/20/17,jue,chen,female,0.67,3,na,na
237,J,"Dufour, P; Liebert, J; Fontaine, G; Behara, N",,,,"Dufour, P.; Liebert, J.; Fontaine, G.; Behara, N.",,,White dwarf stars with carbon atmospheres,NATURE,,,English,Article,,,,,,,MODEL STAR; EVOLUTION; HELIUM; H1504+65; HYDROGEN,"White dwarfs represent the endpoint of stellar evolution for stars with initial masses between approximately 0.07 and 8-10M(circle dot), where M-circle dot is the mass of the Sun (more massive stars end their life as either black holes or neutron stars). The theory of stellar evolution predicts that the majority of white dwarfs have a core made of carbon and oxygen, which itself is surrounded by a helium layer and, for similar to 80 per cent of known white dwarfs, by an additional hydrogen layer(1-3). All white dwarfs therefore have been traditionally found to belong to one of two categories: those with a hydrogen-rich atmosphere ( the DA spectral type) and those with a helium-rich atmosphere (the non-DAs). Here we report the discovery of several white dwarfs with atmospheres primarily composed of carbon, with little or no trace of hydrogen or helium. Our analysis shows that the atmospheric parameters found for these stars do not fit satisfactorily in any of the currently known theories of post-asymptotic giant branch evolution, although these objects might be the cooler counterpart of the unique and extensively studied PG 1159 star H15041+65 (refs 4-7). These stars, together with H1504+65, might accordingly form a new evolutionary sequence that follows the asymptotic giant branch.","Univ Arizona, Dept Astron, Tucson, AZ 85721 USA; Univ Arizona, Steward Observ, Tucson, AZ 85721 USA; Univ Montreal, Dept Phys, Montreal, PQ H3C 3J7, Canada; Observ Paris, GEPI, CIFIST, F-92195 Meudon, France","Dufour, P (reprint author), Univ Arizona, Dept Astron, 933 N Cherry Ave, Tucson, AZ 85721 USA.",dufourpa@as.arizona.edu,,,,,,23,84,84,0,7,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,22-Nov,2007,450,7169,,,,,522,524,,10.1038/nature06318,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,234JW,WOS:000251158500040,18033290.0,No,,,11/20/17,n.,behara,na,na,na,na,na
238,J,"Debaille, V; Brandon, AD; Yin, QZ; Jacobsen, B",,,,"Debaille, V.; Brandon, A. D.; Yin, Q. Z.; Jacobsen, B.",,,Coupled Nd-142-Nd-143 evidence for a protracted magma ocean in Mars,NATURE,,,English,Article,,,,,,,ND ISOTOPIC SYSTEMATICS; MARTIAN METEORITES; EARLY DIFFERENTIATION; SNC METEORITES; SM-ND; CORE FORMATION; EARTHS MANTLE; RB-SR; CONSTRAINTS; EVOLUTION,"Resolving early silicate differentiation timescales is crucial for understanding the chemical evolution and thermal histories of terrestrial planets(1). Planetary-scale magma oceans are thought to have formed during early stages of differentiation, but the longevity of such magma oceans is poorly constrained. In Mars, the absence of vigorous convection and plate tectonics has limited the scale of compositional mixing within its interior(2), thus preserving the early stages of planetary differentiation. The SNC ( Shergotty-Nakhla-Chassigny) meteorites from Mars retain 'memory' of these events(3-5). Here we apply the short-lived Sm-146-Nd-142 and the long-lived Sm-147-Nd-143 chronometers to a suite of shergottites to unravel the history of early silicate differentiation in Mars. Our data are best explained by progressive crystallization of a magma ocean with a duration of similar to 100 million years after core formation. This prolonged solidification requires the existence of a primitive thick atmosphere on Mars that reduces the cooling rate of the interior(6) .","Lunar & Planetary Inst, Houston, TX 77058 USA; NASA, Lyndon B Johnson Space Ctr, Houston, TX 77058 USA; Univ Calif Davis, Dept Geol, Davis, CA 95616 USA","Debaille, V (reprint author), Lunar & Planetary Inst, 3600 Bay Area Blvd, Houston, TX 77058 USA.",debaille@lpi.usra.edu,"Yin, Qing-Zhu/B-8198-2009","Yin, Qing-Zhu/0000-0002-4445-5096",,,,32,106,108,1,21,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,22-Nov,2007,450,7169,,,,,525,528,,10.1038/nature06317,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,234JW,WOS:000251158500041,18033291.0,No,,,11/20/17,b.,jacobsen,na,na,na,na,na
239,J,"Lai, CW; Kim, NY; Utsunomiya, S; Roumpos, G; Deng, H; Fraser, MD; Byrnes, T; Recher, P; Kumada, N; Fujisawa, T; Yamamoto, Y",,,,"Lai, C. W.; Kim, N. Y.; Utsunomiya, S.; Roumpos, G.; Deng, H.; Fraser, M. D.; Byrnes, T.; Recher, P.; Kumada, N.; Fujisawa, T.; Yamamoto, Y.",,,Coherent zero-state and p-state in an exciton-polariton condensate array,NATURE,,,English,Article,,,,,,,BOSE-EINSTEIN CONDENSATION; SPATIAL COHERENCE; PHASE-TRANSITION; SUPERFLUID; MICROCAVITY; GAS,"The effect of quantum statistics in quantum gases and liquids results in observable collective properties among many-particle systems. One prime example is Bose-Einstein condensation, whose onset in a quantum liquid leads to phenomena such as superfluidity and superconductivity. A Bose-Einstein condensate is generally defined as a macroscopic occupation of a single-particle quantum state, a phenomenon technically referred to as off-diagonal long-range order due to non-vanishing off-diagonal components of the single-particle density matrix(1-3). The wave-function of the condensate is an order parameter whose phase is essential in characterizing the coherence and superfluid phenomena(4-11). The long-range spatial coherence leads to the existence of phase-locked multiple condensates in an array of superfluid helium(12), superconducting Josephson junctions(13-15) or atomic Bose-Einstein condensates(15-18). Under certain circumstances, a quantum phase difference of p is predicted to develop among weakly coupled Josephson junctions(19). Such a meta-stable pi-state was discovered in a weak link of superfluid 3 He, which is characterized by a 'p-wave' order parameter(20). The possible existence of such a pi-state in weakly coupled atomic Bose-Einstein condensates has also been proposed(21), but remains undiscovered. Here we report the observation of spontaneous build-up of in-phase ('zero-state') and antiphase ('pi-state') 'superfluid' states in a solid-state system; an array of exciton-polariton condensates connected by weak periodic potential barriers within a semiconductor microcavity. These in-phase and antiphase states reflect the band structure of the one-dimensional polariton array and the dynamic characteristics of metastable exciton-polariton condensates.","Stanford Univ, Edward L Ginzton Lab, Stanford, CA 94305 USA; Univ Tokyo, Inst Ind Sci, Meguro Ku, Tokyo 1538505, Japan; Natl Inst Informat, Chiyoda Ku, Tokyo 1018430, Japan; NTT Corp, NTT Basic Res Labs, Kanagawa 2430198, Japan","Lai, CW (reprint author), Stanford Univ, Edward L Ginzton Lab, Stanford, CA 94305 USA.",cwlai@stanford.edu; yyamamoto@stanford.edu,"Kim, Na Young/A-8115-2008; Deng, Hui/A-7115-2009; Deng, Hui/E-8950-2010; Yamamoto, Yoshihisa/A-2811-2012; Lai, Chih Wei/E-4945-2010; Fujisawa, Toshimasa/M-2428-2013","Deng, Hui/0000-0003-0629-3230; Lai, Chih Wei/0000-0003-3571-4671; Fujisawa, Toshimasa/0000-0002-0451-6579",,,,29,243,243,6,62,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,22-Nov,2007,450,7169,,,,,529,U8,,10.1038/nature06334,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,234JW,WOS:000251158500042,18033292.0,No,Y,N,11/20/17,y.,yamamoto,na,na,na,na,na
240,J,"LeBoeuf, D; Doiron-Leyraud, N; Levallois, J; Daou, R; Bonnemaison, JB; Hussey, NE; Balicas, L; Ramshaw, BJ; Liang, RX; Bonn, DA; Hardy, WN; Adachi, S; Proust, C; Taillefer, L",,,,"LeBoeuf, David; Doiron-Leyraud, Nicolas; Levallois, Julien; Daou, R.; Bonnemaison, J.-B.; Hussey, N. E.; Balicas, L.; Ramshaw, B. J.; Liang, Ruixing; Bonn, D. A.; Hardy, W. N.; Adachi, S.; Proust, Cyril; Taillefer, Louis",,,Electron pockets in the Fermi surface of hole-doped high-T-c superconductors,NATURE,,,English,Article,,,,,,,TEMPERATURE SUPERCONDUCTOR; TRANSPORT-PROPERTIES; ORDER,"High-temperature superconductivity in copper oxides occurs when the materials are chemically tuned to have a carrier concentration intermediate between their metallic state at high doping and their insulating state at zero doping. The underlying evolution of the electron system in the absence of superconductivity is still unclear, and a question of central importance is whether it involves any intermediate phase with broken symmetry(1). The Fermi surface of the electronic states in the underdoped 'YBCO' materials YBa2Cu3Oy and YBa2Cu4O8 was recently shown to include small pockets(2-4), in contrast with the large cylinder that characterizes the overdoped regime(5), pointing to a topological change in the Fermi surface. Here we report the observation of a negative Hall resistance in the magnetic-field-induced normal state of YBa2Cu3Oy and YBa2Cu4O8, which reveals that these pockets are electron-like rather than hole-like. We propose that these electron pockets most probably arise from a reconstruction of the Fermi surface caused by the onset of a density-wave phase, as is thought to occur in the electron-doped copper oxides near the onset of antiferromagnetic order(6,7). Comparison with materials of the La2CuO4 family that exhibit spin/charge density-wave order(8-11) suggests that a Fermi surface reconstruction also occurs in those materials, pointing to a generic property of high-transition-temperature (T-c) superconductors.","INSA, UPS, CNRS, UMR 5147,LNCMP, F-31400 Toulouse, France; Univ Sherbrooke, Dept Phys, Sherbrooke, PQ J1K 2R1, Canada; Univ Sherbrooke, RQMP, Sherbrooke, PQ J1K 2R1, Canada; Univ Bristol, HH Wills Phys Lab, Bristol BS8 1TL, Avon, England; Florida State Univ, MHMFL, Tallahassee, FL 32306 USA; Univ British Columbia, Dept Phys & Astron, Vancouver, BC V6T 1Z4, Canada; Canadian Inst Adv Res, Toronto, ON M5G 1Z8, Canada; Int Superconduct Technol Ctr, Superconduct Res Lab, Koto Ku, Tokyo 1350062, Japan","Proust, C (reprint author), INSA, UPS, CNRS, UMR 5147,LNCMP, F-31400 Toulouse, France.",proust@lncmp.org; louis.taillefer@physique.usherbrooke.ca,"Balicas, Luis/A-3110-2008; Ramshaw, Brad/J-3121-2013; Hussey, Nigel/F-9699-2015","Ramshaw, Brad/0000-0002-3222-5007; ",,,,30,331,331,13,111,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,22-Nov,2007,450,7169,,,,,533,536,,10.1038/nature06332,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,234JW,WOS:000251158500043,18033293.0,No,Y,N,11/20/17,louis,taillefer,male,0.99,654,RWE2aeEAAAAJ,14561
241,J,"Monteith, DT; Stoddard, JL; Evans, CD; de Wit, HA; Forsius, M; Hogasen, T; Wilander, A; Skjelkvale, BL; Jeffries, DS; Vuorenmaa, J; Keller, B; Kopacek, J; Vesely, J",,,,"Monteith, Donald T.; Stoddard, John L.; Evans, Christopher D.; de Wit, Heleen A.; Forsius, Martin; Hogasen, Tore; Wilander, Anders; Skjelkvale, Brit Lisa; Jeffries, Dean S.; Vuorenmaa, Jussi; Keller, Bill; Kopacek, Jiri; Vesely, Josef",,,Dissolved organic carbon trends resulting from changes in atmospheric deposition chemistry,NATURE,,,English,Article,,,,,,,NITROGEN DEPOSITION; HUMIC SUBSTANCES; FOREST; EXPORT; SOILS; FINLAND; CLIMATE; SULFATE; STREAMS; MATTER,"Several hypotheses have been proposed to explain recent, widespread increases in concentrations of dissolved organic carbon (DOC) in the surface waters of glaciated landscapes across eastern North America and northern and central Europe(1-3). Some invoke anthropogenic forcing through mechanisms related to climate change(3-5), nitrogen deposition(6) or changes in land use(7), and by implication suggest that current concentrations and fluxes are without precedent. All of these hypotheses imply that DOC levels will continue to rise, with unpredictable consequences for the global carbon cycle. Alternatively, it has been proposed that DOC concentrations are returning toward pre-industrial levels as a result of a gradual decline in the sulphate content of atmospheric deposition(8-10). Here we show, through the assessment of time series data from 522 remote lakes and streams in North America and northern Europe, that rising trends in DOC between 1990 and 2004 can be concisely explained by a simple model based solely on changes in deposition chemistry and catchment acid-sensitivity. We demonstrate that DOC concentrations have increased in proportion to the rates at which atmospherically deposited anthropogenic sulphur and sea salt have declined. We conclude that acid deposition to these ecosystems has been partially buffered by changes in organic acidity and that the rise in DOC is integral to recovery from acidification. Over recent decades, deposition-driven increases in organic matter solubility may have increased the export of DOC to the oceans, a potentially important component of regional carbon balances(11). The increase in DOC concentrations in these regions appears unrelated to other climatic factors.","UCL, Environm Change Res Ctr, London WC1E 6BT, England; US EPA, Corvallis, OR 97333 USA; Ctr Ecol & Hydrol, Bangor LL57 2UW, Gwynedd, Wales; Norwegian Inst Water Res, N-0349 Oslo, Norway; Finnish Environm Inst, FI-00251 Helsinki, Finland; Dept Environm Assessment SLU, SE-75007 Uppsala, Sweden; Environm Canada, Burlington, ON L7R 4A6, Canada; Laurentian Univ, Ontario Minist Environm, Sudbury, ON P3E 2C6, Canada; Acad Sci Czech Republic, Inst Hydrobiol, Ctr Biol, Ceske Budejovice 37005, Czech Republic; Czech Geol Survey, Prague 15200, Czech Republic","Monteith, DT (reprint author), UCL, Environm Change Res Ctr, Mortimer St, London WC1E 6BT, England.",dmonteit@geog.ucl.ac.uk,"Evans, Christopher/F-2087-2010; Monteith, Donald/C-1534-2008; Keller, Wendel/G-1533-2012; Kopacek, Jiri/A-7373-2014","Evans, Christopher/0000-0002-7052-354X; de Wit, Heleen A/0000-0001-5646-5390; Monteith, Donald/0000-0003-3219-1772; Stoddard, John/0000-0002-2537-6130",,,,30,728,742,52,588,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,22-Nov,2007,450,7169,,,,,537,U9,,10.1038/nature06316,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,234JW,WOS:000251158500044,18033294.0,No,Y,N,11/20/17,josef,vesely,male,0.99,104,KngfMzYAAAAJ,na
242,J,"Talling, PJ; Wynn, RB; Masson, DG; Frenz, M; Cronin, BT; Schiebel, R; Akhmetzhanov, AM; Dallmeier-Tiessen, S; Benetti, S; Weaver, PPE; Georgiopoulou, A; Zuhlsdorff, C; Amy, LA",,,,"Talling, P. J.; Wynn, R. B.; Masson, D. G.; Frenz, M.; Cronin, B. T.; Schiebel, R.; Akhmetzhanov, A. M.; Dallmeier-Tiessen, S.; Benetti, S.; Weaver, P. P. E.; Georgiopoulou, A.; Zuehlsdorff, C.; Amy, L. A.",,,Onset of submarine debris flow deposition far from original giant landslide,NATURE,,,English,Article,,,,,,,TURBIDITY CURRENTS; INITIATION; DYNAMICS; LOBE; MUDS,"Submarine landslides can generate sediment-laden flows whose scale is impressive. Individual flow deposits have been mapped that extend for 1,500 km offshore from northwest Africa(1-7). These are the longest run-out sediment density flow deposits yet documented on Earth. This contribution analyses one of these deposits, which contains ten times the mass of sediment transported annually by all of the world's rivers(8). Understanding how this type of submarine flow evolves is a significant problem, because they are extremely difficult to monitor directly(9). Previous work has shown how progressive disintegration of landslide blocks can generate debris flow, the deposit of which extends downslope from the original landslide(10) (10-13). We provide evidence that submarine flows can produce giant debris flow deposits that start several hundred kilometres from the original landslide, encased within deposits of a more dilute flow type called turbidity current. Very little sediment was deposited across the intervening large expanse of sea floor, where the flow was locally very erosive. Sediment deposition was finally triggered by a remarkably small but abrupt decrease in sea-floor gradient from 0.05 degrees to 0.01 degrees. This debris flow was probably generated by flow transformation from the decelerating turbidity current. The alternative is that non-channelized debris flow left almost no trace of its passage across one hundred kilometres of flat (0.2 degrees to 0.05 degrees) sea floor. Our work shows that initially well-mixed and highly erosive submarine flows can produce extensive debris flow deposits beyond subtle slope breaks located far out in the deep ocean.","Univ Bristol, Dept Earth Sci, Bristol BS8 1RJ, Avon, England; Natl Oceanog Ctr Southampton, Southampton SO14 3ZH, Hants, England; Univ Aberdeen, Sch Geosci, Aberdeen AB24 3UE, Scotland; Univ Bremen, Dept Sedimentol & Paleoceanog, D-28334 Bremen, Germany","Talling, PJ (reprint author), Univ Bristol, Dept Earth Sci, Queens Rd, Bristol BS8 1RJ, Avon, England.",peter.talling@bris.ac.uk,,"Benetti, Sara/0000-0001-6286-9842",,,,30,124,136,4,48,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,22-Nov,2007,450,7169,,,,,541,544,,10.1038/nature06313,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,234JW,WOS:000251158500045,18033295.0,No,,,11/20/17,l. a.,amy,na,na,na,na,na
243,J,"Riebesell, U; Schulz, KG; Bellerby, RGJ; Botros, M; Fritsche, P; Meyerhofer, M; Neill, C; Nondal, G; Oschlies, A; Wohlers, J; Zollner, E",,,,"Riebesell, U.; Schulz, K. G.; Bellerby, R. G. J.; Botros, M.; Fritsche, P.; Meyerhoefer, M.; Neill, C.; Nondal, G.; Oschlies, A.; Wohlers, J.; Zoellner, E.",,,Enhanced biological carbon consumption in a high CO2 ocean,NATURE,,,English,Article,,,,,,,ANTHROPOGENIC CO2; ORGANIC-CARBON; PHYTOPLANKTON; MARINE; SURFACE; TEMPERATURE; SEAWATER; HPLC; SINK,"The oceans have absorbed nearly half of the fossil-fuel carbon dioxide (CO2) emitted into the atmosphere since pre-industrial times(1), causing a measurable reduction in seawater pH and carbonate saturation(2). If CO2 emissions continue to rise at current rates, upper-ocean pH will decrease to levels lower than have existed for tens of millions of years and, critically, at a rate of change 100 times greater than at any time over this period(3). Recent studies have shown effects of ocean acidification on a variety of marine life forms, in particular calcifying organisms(4-6). Consequences at the community to ecosystem level, in contrast, are largely unknown. Here we show that dissolved inorganic carbon consumption of a natural plankton community maintained in mesocosm enclosures at initial CO2 partial pressures of 350, 700 and 1,050 mu atm increases with rising CO2. The community consumed up to 39% more dissolved inorganic carbon at increased CO2 partial pressures compared to present levels, whereas nutrient uptake remained the same. The stoichiometry of carbon to nitrogen drawdown increased from 6.0 at low CO2 to 8.0 at high CO2, thus exceeding the Redfield carbon:nitrogen ratio of 6.6 in today's ocean(7). This excess carbon consumption was associated with higher loss of organic carbon from the upper layer of the stratified mesocosms. If applicable to the natural environment, the observed responses have implications for a variety of marine biological and biogeochemical processes, and underscore the importance of biologically driven feedbacks in the ocean to global change.","IFM, GEOMAR, Leibniz Inst Marine Sci, D-24105 Kiel, Germany; Univ Bergen, Bjerknes Ctr Climate Res, N-5007 Bergen, Norway; Univ Bergen, Inst Geophys, N-5007 Bergen, Norway","Riebesell, U (reprint author), IFM, GEOMAR, Leibniz Inst Marine Sci, D-24105 Kiel, Germany.",uriebesell@ifm-geomar.de,"Bellerby, Richard/B-5277-2012; Oschlies, Andreas/F-9749-2012; Schulz, Kai /Q-5608-2017","Oschlies, Andreas/0000-0002-8295-4013; Schulz, Kai /0000-0002-8481-4639; Riebesell, Ulf/0000-0002-9442-452X",,,,38,392,412,16,278,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,22-Nov,2007,450,7169,,,,,545,U10,,10.1038/nature06267,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,234JW,WOS:000251158500046,17994008.0,No,Y,N,11/20/17,e.,zoellner,na,na,na,na,na
